,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Hate?,Flag?,Responding to,Upvotes,Downvotes
78,Townhall,'NEVER': Here's What Gov. DeSantis Says About More COVID Lockdowns In Florida,['2020/09/01'],48 comments,https://townhall.com/tipsheet/elliebufkin/2020/09/01/never-heres-what-gov-desantis-says-about-covid-lockdowns-in-florida-n2575442,DSMike,So we are questioning about possibilities now?  These progressive propagandists have no shame.,,,,3,?
79,Townhall,AG Barr Announces Major Reforms at the FBI,['2020/09/01'],375 comments,https://townhall.com/tipsheet/katiepavlich/2020/09/01/doj-announces-major-reforms-at-the-fbi-n2575457,DSMike,How many pink slips were included in this move?,,,,0,0
80,Townhall,You Cannot Make This UP: DC Wants to Remove...the Washington Monument,['2020/09/01'],777 comments,https://townhall.com/tipsheet/mattvespa/2020/09/01/dc-wants-to-removethe-washington-monument-n2575460,DSMike,"Before our civil war slavery was a world wide phenomena, across all cultures and nations.  After our civil war the world changed and discarded the notion of slavery...our nation should be praised for this world leadership, not scorned.  Leftists could do with a bit of real history.",,,,42,?
81,Townhall,GOP Senators Call on Dem Opponents to Participate in Nationally Televised Debates,['2020/09/01'],81 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/09/01/gop-senators-call-on-dem-opponents-to-participate-in-nationally-televised-debates-n2575456,DSMike,"The left are by and large cowards, if it is not a mob setting they will wet themselves when challenged.  They will not show up.",,,,5,?
82,Townhall,DOJ Officially Investigating Who is Behind Coordinated Riots,['2020/09/01'],309 comments,https://townhall.com/tipsheet/katiepavlich/2020/09/01/doj-officially-investigating-coordinated-riots-n2575449,DSMike,"I say that whatever groups, from any ideology, that have been behind the insurrection, violence, burning and looting need to be brought to justice.  We cannot allow, in a civilized society, this kind of wanton destruction and human suffering.",,,,58,?
83,Townhall,Fed Up Taxpayers Demand Elimination of Public Funding for Heavily Biased NPR,['2020/09/01'],481 comments,https://townhall.com/tipsheet/elliebufkin/2020/09/01/fed-up-taxpayers-demand-elimination-of-public-funding-for-heavily-biased-npr-n2575432,DSMike,"Yes, it is really quite logical...NPR represents about 50% of the population of our nation with its championing of views, so that means that the other 50% are forced to pay for representation that does not represent themselves...taxation without representation is the reason our nation was founded.  Not at all hard to understand, even for a true believing lib.",,,ElvisWasAHero2Most,1,?
84,Townhall,Fed Up Taxpayers Demand Elimination of Public Funding for Heavily Biased NPR,['2020/09/01'],481 comments,https://townhall.com/tipsheet/elliebufkin/2020/09/01/fed-up-taxpayers-demand-elimination-of-public-funding-for-heavily-biased-npr-n2575432,DSMike,Libs....not even a question.,,,ElvisWasAHero2Most,8,?
85,Townhall,Fed Up Taxpayers Demand Elimination of Public Funding for Heavily Biased NPR,['2020/09/01'],481 comments,https://townhall.com/tipsheet/elliebufkin/2020/09/01/fed-up-taxpayers-demand-elimination-of-public-funding-for-heavily-biased-npr-n2575432,DSMike,"So did he decline to comment or did he claim?  Did he have evidence or did he not?  Leftist media, packed with lies so that the goose stepping and brainless drones will have a narrative.",,,,12,?
86,Townhall,Read: Anonymous Neighbors Write Nasty Note to Family with Trump Sign in Their…,['2020/09/01'],778 comments,https://townhall.com/tipsheet/guybenson/2020/09/01/insane-letter-to-trump-supporting-house-n2575323,DSMike,Have to disagree with guy here...the left is surely evil and deserve to be held in contempt.  Their collective silence as it pertains to their violent and rioting insurgent brethren speaks volumes as to their approval of their actions.  If by silence they approve of these animals actions then they too are just as evil because all it takes for evil to win is for good men to do nothing.,,,,23,?
87,Townhall,Why a CNN Editor Got Taken to the Woodshed Over His Tweet About the Ong…,['2020/08/31'],114 comments,https://townhall.com/tipsheet/mattvespa/2020/08/31/why-a-cnn-editor-got-taken-to-the-woodshed-over-his-tweet-about-the-ongoing-riots-n2575342,DSMike,"You and your kind do in fact have scum, clearly and succinctly documented on many hours of video...but your post speaks volumes as too your vile nature.",,,Nu Mil 3 Design,1,?
88,Townhall,Why a CNN Editor Got Taken to the Woodshed Over His Tweet About the Ong…,['2020/08/31'],114 comments,https://townhall.com/tipsheet/mattvespa/2020/08/31/why-a-cnn-editor-got-taken-to-the-woodshed-over-his-tweet-about-the-ongoing-riots-n2575342,DSMike,"lol...keep giving a pass to your scum, while we hold our scum responsible...it will work out well for you.",,,Nu Mil 3 Design,1,?
89,Townhall,"So, That's How Many Times Was MSNBC Triggered by the RNC?",['2020/09/01'],99 comments,https://townhall.com/tipsheet/mattvespa/2020/09/01/how-many-times-was-msnbc-triggered-by-the-rnc-n2575371,DSMike,"Have to keep the goose stepping and mindless drones in a narrative, since they are incapable or too lazy to do research and educate themselves.",,,,6,?
90,Townhall,Chris Murphy’s Attempt at Squashing the 2A Backfired Tremendously,['2020/09/01'],158 comments,https://townhall.com/tipsheet/bethbaumann/2020/09/01/chris-murphys-attempt-at-squashing-the-2a-backfired-tremendously-n2575437,DSMike,"Humans are violent...has nothing to do with being America, it has more to do with just being human.  Since the beginning of man we have armed ourselves to ward off those that would be violent with us...it is simple, have protection or be a target.",,,,17,?
91,Townhall,WATCH: President Trump Has a Message for His Supporters Who Are Staring Dow…,['2020/08/31'],962 comments,https://townhall.com/tipsheet/bethbaumann/2020/08/31/watch-president-trump-has-a-message-for-his-supporters-who-are-staring-down-rioting-thugs-n2575410,DSMike,"Actually most are, you are lying, the media and the leaders are constantly describing them as peaceful protestors...with the fires burning behind them.",,,Uncle_Pinko,0,0
92,Townhall,Symone Sanders Says That Biden Does Not Want to Disturb 'Peaceful Nature' of Ken…,['2020/09/01'],118 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/09/01/symone-sanders-on-kenosha-n2575435,DSMike,"Only in the left's mind can peaceful describe burning and looting...but then again, given their history of 100+ million dead, I guess that it makes sense.",,,,3,?
93,Townhall,WATCH: President Trump Has a Message for His Supporters Who Are Staring Dow…,['2020/08/31'],962 comments,https://townhall.com/tipsheet/bethbaumann/2020/08/31/watch-president-trump-has-a-message-for-his-supporters-who-are-staring-down-rioting-thugs-n2575410,DSMike,"Silence, as has been done for months while the insurrectionists were rioting, connotes assent.  By their silence we know they support the insurrectionists cause.",,,Uncle_Pinko,0,0
94,Townhall,WATCH: President Trump Has a Message for His Supporters Who Are Staring Dow…,['2020/08/31'],962 comments,https://townhall.com/tipsheet/bethbaumann/2020/08/31/watch-president-trump-has-a-message-for-his-supporters-who-are-staring-down-rioting-thugs-n2575410,DSMike,Free stuff is the mantra of the dem...where did I get it wrong?,,,Uncle_Pinko,0,0
95,Townhall,WATCH: President Trump Has a Message for His Supporters Who Are Staring Dow…,['2020/08/31'],962 comments,https://townhall.com/tipsheet/bethbaumann/2020/08/31/watch-president-trump-has-a-message-for-his-supporters-who-are-staring-down-rioting-thugs-n2575410,DSMike,Violent insurrectionists that are hate filled from the poor choices they made in their own lives and want to take the hard work of other people away...sounds like a typical dem to me.,,,,3,?
96,Townhall,Why a CNN Editor Got Taken to the Woodshed Over His Tweet About the Ong…,['2020/08/31'],114 comments,https://townhall.com/tipsheet/mattvespa/2020/08/31/why-a-cnn-editor-got-taken-to-the-woodshed-over-his-tweet-about-the-ongoing-riots-n2575342,DSMike,Drop in the bucket when compared to the Marxist scum that are out there rioting and burning.,,,Nu Mil 3 Design,1,?
97,Townhall,Why a CNN Editor Got Taken to the Woodshed Over His Tweet About the Ong…,['2020/08/31'],114 comments,https://townhall.com/tipsheet/mattvespa/2020/08/31/why-a-cnn-editor-got-taken-to-the-woodshed-over-his-tweet-about-the-ongoing-riots-n2575342,DSMike,And...one idiot in a sea of idiots proves some sort of point?,,,Nu Mil 3 Design,1,1
98,Townhall,Chad Wolf Sends Final Warning Letter to Portland,['2020/09/01'],314 comments,https://townhall.com/tipsheet/cortneyobrien/2020/09/01/chad-wolf-sends-final-warning-letter-to-portland-n2575423,DSMike,"Only one way to deal with insurrectionists...hard, fast and without mercy.",,,,0,0
99,Townhall,President Trump's Entertaining New Take on the Green New Deal,['2020/09/01'],228 comments,https://townhall.com/tipsheet/cortneyobrien/2020/09/01/president-trumps-entertaining-take-on-the-green-new-deal-n2575411,DSMike,"Nothing to do with NGD but make it comic relief, the alternative, totalitarianism should it be enacted, would not be funny in the least.",,,ElvisWasAHero2Most,0,0
100,Townhall,President Trump's Entertaining New Take on the Green New Deal,['2020/09/01'],228 comments,https://townhall.com/tipsheet/cortneyobrien/2020/09/01/president-trumps-entertaining-take-on-the-green-new-deal-n2575411,DSMike,"It is simply a way for the progressives to take total power over every citizen and their lives, what the left has been trying to do for over a century, with many mass graves to attest to the evil that is leftism.",,,,1,?
101,Townhall,The Completely Fake News That's Spreading About Trump's Walter Reed Visit,['2020/09/01'],306 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/09/01/fake-news-claim-walter-reed-n2575420,DSMike,lol...is racist the only word you Marxists know?,,,My Truth Only Truth,6,?
102,Townhall,The Completely Fake News That's Spreading About Trump's Walter Reed Visit,['2020/09/01'],306 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/09/01/fake-news-claim-walter-reed-n2575420,DSMike,"I love it how he gets the media revved up and speculating about every aspect of his life and then he pulls the rug out from under them...happens over and over, like Lucy, Charlie and the football.",,,,5,?
103,Townhall,Where Will All These War Games Lead?,['2020/09/01'],50 comments,https://townhall.com/columnists/patbuchanan/2020/09/01/where-will-all-these-war-games-lead-n2575399,DSMike,I am more worried about our domestic Marxist insurrectionists than any nation right now.,,,,9,?
104,Townhall,Trump Campaign Makes New Demands from Presidential Debate Commission Af…,['2020/08/31'],228 comments,https://townhall.com/tipsheet/cortneyobrien/2020/08/31/trump-campaign-wants-written-confirmation-that-biden-will-show-up-to-inperson-debates-n2575389,DSMike,Biden the bunker baby...yes BBB it is.,,,Mr. Smith,2,?
105,Townhall,"Oh No, Joe: New Sets of Polling Shows Trump Gathering What He Needs for a 20…",['2020/08/31'],805 comments,https://townhall.com/tipsheet/mattvespa/2020/08/31/new-sets-of-polling-shows-democrats-should-heed-michael-moores-2020-warning-but-n2575381,DSMike,"lol...truly a deluded and goose stepping tool you are.  The rioters and insurrectionists are almost all left wing Marxists, it is all there to see and read about and yet somehow you choose not to believe what your eyes see but what your masters tell you...amazing tool you are.",,,dale ruff,1,?
106,Townhall,What Happened in LA to Prompt the Latest Protests,['2020/09/01'],239 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/09/01/what-happened-in-la-to-prompt-the-latest-protests-n2575419,DSMike,"Fight with police and display a gun...expect to get shot, consequences of personal responsibility...I am very good with this one.  Face own in the dirt is a great place for any criminal, regardless of race.",,,,10,?
107,Townhall,'He Can't Stop the Violence': Biden Faults Trump for Riots in Cities Run by Democrats,['2020/08/31'],96 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/08/31/biden-pittsburgh-n2575356,DSMike,"Yes, you look like a tired old man who will be led by the nose to the alter of progressivism.",,,,4,?
108,Townhall,Trump Campaign Makes New Demands from Presidential Debate Commission Af…,['2020/08/31'],228 comments,https://townhall.com/tipsheet/cortneyobrien/2020/08/31/trump-campaign-wants-written-confirmation-that-biden-will-show-up-to-inperson-debates-n2575389,DSMike,Americans do not want a coward who stays hold up in their basement as president.,,,,26,?
109,Townhall,Biden Gaslights Voters on Violent Protests After His Aides Donated to Bail Fund for…,['2020/08/31'],32 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/08/31/biden-gaslights-on-violence-n2575385,DSMike,"So basically he is saying, elect me and let the evil insurrectionists win...No thank you sir, armed and ready for them.",,,,0,0
110,Townhall,"McEnany Shreds Media and Democrats for Attempted Gaslighting on Riots, Violence",['2020/08/31'],135 comments,https://townhall.com/tipsheet/katiepavlich/2020/08/31/mcenany-shreds-the-media-and-democrats-for-months-of-ignoring-violence-n2575391,DSMike,"The real patriotic Americans know what is going on and are sickened by it, the brainless drone leftists are believing what the media and their dem masters are telling them...goose stepping to defeat.",,,,13,?
