,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Hate?,Flag??,Responding to,Upvotes,Downvotes
89,The Gateway Pundit,GOP Lawmakers Call on DOJ to Take Legal Action Against Netflix for Sexualizing Chi…,['2020/09'],357 comments,https://www.thegatewaypundit.com/2020/09/gop-lawmakers-call-doj-take-legal-action-netflix-sexualizing-children-release-film-cuties/,HT,DOJ/FBI are too busy investigating noose pull down cords to worry about things like this and BLM terrorism.,1,,,0,0
90,American Renaissance,Reparations and the Law,['2020/09'],114 comments,https://www.amren.com/news/2020/09/reparations-and-the-law/,HT,"Well done, Don.  But as you know, regardless of the actual words, the Constitution now means what the USSC says it means.  John Roberts and the 4 communist members of the court don't really care about the actual provisions of the Constitution.  After all, it's a ""living breathing document"" that is just a blank slate for whatever our Leftist rulers want.  In other words, it isn't even worth the parchment it's written on unless our courts agree.",0,,DonReynolds,10,?
91,American Renaissance,Reparations and the Law,['2020/09'],114 comments,https://www.amren.com/news/2020/09/reparations-and-the-law/,HT,I am making no assumptions about that either.,0,,Spirit of Chronos,3,?
92,American Renaissance,Reparations and the Law,['2020/09'],114 comments,https://www.amren.com/news/2020/09/reparations-and-the-law/,HT,"Obviously the writer never envisioned a time when reparations would not be based just on lawsuits and the relationship of slave labor to compensation.  Today, Democrat politicians will gladly fund reparations based on nothing more than their usual pandering to blacks.",2,?,,8,?
93,American Renaissance,Between Balkanization and Miscegenation,['2020/09'],246 comments,https://www.amren.com/blog/2020/09/balkanization-miscegenation-racial-identity/,HT,Why would anyone be surprised?,0,,Joe Dixon,0,0
94,American Renaissance,Between Balkanization and Miscegenation,['2020/09'],246 comments,https://www.amren.com/blog/2020/09/balkanization-miscegenation-racial-identity/,HT,Don't know.  The picture I saw she didn't really appear Hispanic.,0,,pcmustgo,1,?
95,American Renaissance,Between Balkanization and Miscegenation,['2020/09'],246 comments,https://www.amren.com/blog/2020/09/balkanization-miscegenation-racial-identity/,HT,The last thing mainstream conservatives want to hear is the truth about race.  Knocking them off their template usually results in a ban.,0,,rls976,9,?
96,American Renaissance,Between Balkanization and Miscegenation,['2020/09'],246 comments,https://www.amren.com/blog/2020/09/balkanization-miscegenation-racial-identity/,HT,Drugs.,0,,rls976,11,?
97,American Renaissance,Between Balkanization and Miscegenation,['2020/09'],246 comments,https://www.amren.com/blog/2020/09/balkanization-miscegenation-racial-identity/,HT,"We are below 60% non-Hispanic white now.  I don't know if I would even say we are still predominantly white, especially since whites are so divided and almost none will claim white identity.",0,,Susan,4,?
98,American Renaissance,Between Balkanization and Miscegenation,['2020/09'],246 comments,https://www.amren.com/blog/2020/09/balkanization-miscegenation-racial-identity/,HT,"Also because we destroyed the family structure, destroyed our education system, and created a system that encourages laziness instead of hard work.  All of the that was ready made to help blacks succeed in a civilization that is much too complex for them.",1,,Fed Up,4,?
99,American Renaissance,Between Balkanization and Miscegenation,['2020/09'],246 comments,https://www.amren.com/blog/2020/09/balkanization-miscegenation-racial-identity/,HT,They will regret it.  Dealing with Negroes is suicide for any culture.,1,,Someone1980,5,?
100,American Renaissance,Between Balkanization and Miscegenation,['2020/09'],246 comments,https://www.amren.com/blog/2020/09/balkanization-miscegenation-racial-identity/,HT,Laughable.,0,,Asmodeous Rex,11,?
101,American Renaissance,Between Balkanization and Miscegenation,['2020/09'],246 comments,https://www.amren.com/blog/2020/09/balkanization-miscegenation-racial-identity/,HT,"And Negroes and other non-whites too.  The ""Greatest Generation"" actually has done more damage to America than all the rest combined with their egalitarianism.",1,,rls976,6,1
102,American Renaissance,Between Balkanization and Miscegenation,['2020/09'],246 comments,https://www.amren.com/blog/2020/09/balkanization-miscegenation-racial-identity/,HT,The Left in America is much more dangerous.  They are now aligned with all of the wealth in America and all of the institutions including academia and the media and maybe even the military.  They can become a dangerous totalitarian monolith led by people that know how to use a slave labor base to stay powerful.  Whites are the new slaves.,2,?,Son of the 1st Revolution,5,?
103,American Renaissance,Key Facts About U.S. Latinos for National Hispanic Heritage Month,['2020/09'],137 comments,https://www.amren.com/news/2020/09/key-facts-about-u-s-latinos-for-national-hispanic-heritage-month/,HT,And to think we destroyed one of the best school systems in the world just for the Negroes.,1,,Samuel Hathaway,1,?
104,American Renaissance,Key Facts About U.S. Latinos for National Hispanic Heritage Month,['2020/09'],137 comments,https://www.amren.com/news/2020/09/key-facts-about-u-s-latinos-for-national-hispanic-heritage-month/,HT,"So basically, more Latinos speak English proficiently than blacks.",0,,,1,?
105,American Renaissance,"In a New Term, Trump Would Further Seal the Gates of a Fortress America",['2020/09'],157 comments,https://www.amren.com/news/2020/09/in-a-new-term-trump-would-further-seal-the-gates-of-a-fortress-america/,HT,You might want to check into all of the American traitors that have been charged with selling technology to China.  Unfortunately that is just the tip of the iceberg.,2,,convairXF92,0,0
106,American Renaissance,"In a New Term, Trump Would Further Seal the Gates of a Fortress America",['2020/09'],157 comments,https://www.amren.com/news/2020/09/in-a-new-term-trump-would-further-seal-the-gates-of-a-fortress-america/,HT,They are the type of Chinese thieves I was talking about.  They are just pirates.,1,,Eric Cartman,1,?
107,American Renaissance,"In a New Term, Trump Would Further Seal the Gates of a Fortress America",['2020/09'],157 comments,https://www.amren.com/news/2020/09/in-a-new-term-trump-would-further-seal-the-gates-of-a-fortress-america/,HT,Why do you think it's better?  Do you actually believe everything China and their shills in the MSM say?,2,,Eric Cartman,0,0
108,American Renaissance,"In a New Term, Trump Would Further Seal the Gates of a Fortress America",['2020/09'],157 comments,https://www.amren.com/news/2020/09/in-a-new-term-trump-would-further-seal-the-gates-of-a-fortress-america/,HT,"China steals everything.  They are not innovators, just thieves.  The reason we have to bring Indians and Asians to America is because we allowed Negroes to destroy our schools and we are conducting a war on white males.  And Indians and Asians will work for cheap.  We don't encourage white males to excel in science and technology any more but instead encourage females and Negroes to attend college to learn worthless Leftist ideas and get degrees in black and gender studies idiocy.  This is the price of diversity as we destroy our white civilization and demonize white males, the group that actually built Western civilization.",1,,Eric Cartman,5,?
109,American Renaissance,"In a New Term, Trump Would Further Seal the Gates of a Fortress America",['2020/09'],157 comments,https://www.amren.com/news/2020/09/in-a-new-term-trump-would-further-seal-the-gates-of-a-fortress-america/,HT,You might ask yourself why people from those countries want so badly to come to the USA and why they must steal all of their advanced technology from us too.  There are countries and cultures that survive for centuries as mostly third world places and then there is Western civilization which has provided 95% of the great advances and discoveries.,1,,Eric Cartman,4,?
110,American Renaissance,"In a New Term, Trump Would Further Seal the Gates of a Fortress America",['2020/09'],157 comments,https://www.amren.com/news/2020/09/in-a-new-term-trump-would-further-seal-the-gates-of-a-fortress-america/,HT,As did nearly every other President not named Trump.,0,,Fed Up,1,?
111,American Renaissance,Phoenix Denies Request for Black Lives Matter Street Mural,['2020/09'],106 comments,https://www.amren.com/news/2020/09/phoenix-denies-request-for-black-lives-matter-street-mural/,HT,"Brother, I've got more of those than I can handle in my old age.  Just say the word and I'll send you one.",0,,DonReynolds,2,?
112,American Renaissance,Phoenix Denies Request for Black Lives Matter Street Mural,['2020/09'],106 comments,https://www.amren.com/news/2020/09/phoenix-denies-request-for-black-lives-matter-street-mural/,HT,Blacks go where the welfare handouts are the best.,1,,DonReynolds,2,?
113,American Renaissance,Phoenix Denies Request for Black Lives Matter Street Mural,['2020/09'],106 comments,https://www.amren.com/news/2020/09/phoenix-denies-request-for-black-lives-matter-street-mural/,HT,Go to any third world country.  You will see all kinds of street murals.  Those are more important to the low IQ morons there than creating a serious economy and high standard of living.,2,,DonReynolds,6,?
114,American Renaissance,Phoenix Denies Request for Black Lives Matter Street Mural,['2020/09'],106 comments,https://www.amren.com/news/2020/09/phoenix-denies-request-for-black-lives-matter-street-mural/,HT,Negroes don't want separation.  They want intelligent and civilized whites to take care of them even as they complain about it.,1,,DonReynolds,8,?
115,American Renaissance,Phoenix Denies Request for Black Lives Matter Street Mural,['2020/09'],106 comments,https://www.amren.com/news/2020/09/phoenix-denies-request-for-black-lives-matter-street-mural/,HT,Unfortunately most large city police departments are run by the Leftist police chief appointed by the Democrat mayor.  Most of them have embraced BLM.,2,?,ParkerPolhill,8,?
116,American Renaissance,Kangaroo Justice in South Africa,['2020/09'],126 comments,https://www.amren.com/features/2020/09/kangaroo-justice-in-south-africa/,HT,Read your post.  Your sure did mention democracy.,0,,bonnieblue2A,0,0
117,American Renaissance,Kangaroo Justice in South Africa,['2020/09'],126 comments,https://www.amren.com/features/2020/09/kangaroo-justice-in-south-africa/,HT,White male property owners.  The Founders wanted no part of a democracy.,0,,bonnieblue2A,1,?
118,American Renaissance,Kangaroo Justice in South Africa,['2020/09'],126 comments,https://www.amren.com/features/2020/09/kangaroo-justice-in-south-africa/,HT,That is what happens when you open voting up to women and blacks.,1,,Humans Are Savages,7,1
119,American Renaissance,Kangaroo Justice in South Africa,['2020/09'],126 comments,https://www.amren.com/features/2020/09/kangaroo-justice-in-south-africa/,HT,"Yup.  Just like most of Europe.  If they can make self defense illegal here, the Negro will take control of the streets.",1,,surfside 6,3,?
120,American Renaissance,Kangaroo Justice in South Africa,['2020/09'],126 comments,https://www.amren.com/features/2020/09/kangaroo-justice-in-south-africa/,HT,The list is literally endless.,0,,JohnnyGrooves,4,?
121,American Renaissance,Kangaroo Justice in South Africa,['2020/09'],126 comments,https://www.amren.com/features/2020/09/kangaroo-justice-in-south-africa/,HT,And every other black run country and city in the world.,0,,Max,9,1
122,American Renaissance,How They Kill Each Other in Chicago,['2020/09'],89 comments,https://www.amren.com/videos/2020/09/how-they-kill-each-other-in-chicago/,HT,That too but there is no way they are going out and buying HST's or Gold Dots.  They use cheap ammo and often cheap guns.,0,,Fantaman,1,?
123,American Renaissance,Between Balkanization and Miscegenation,['2020/09'],246 comments,https://www.amren.com/blog/2020/09/balkanization-miscegenation-racial-identity/,HT,"Yup.  No reason for any optimism.  Conservatives who we have some things in common with, are still clueless regarding race.",0,,rls976,4,?
124,American Renaissance,Between Balkanization and Miscegenation,['2020/09'],246 comments,https://www.amren.com/blog/2020/09/balkanization-miscegenation-racial-identity/,HT,They elected governments that punished them while rewarding non-whites.  We now see the consequences.,1,,CTON,3,?
125,American Renaissance,Between Balkanization and Miscegenation,['2020/09'],246 comments,https://www.amren.com/blog/2020/09/balkanization-miscegenation-racial-identity/,HT,It isn't new.  Whites killed half a million of each other in a war 160 years ago that ultimately wound up turning America into a white/black multi-race society.  Colossal fail.,1,,CTON,6,?
