,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Hate?,Flag??,Responding to,Upvotes,Downvotes,Ordinary/Hate/Offensive,
71,Townhall,"Oh, So Only This Percentage of BLM Protests Are Violent",['2020/09/04'],195 comments,https://townhall.com/tipsheet/bronsonstocking/2020/09/04/oh-so-leftist-protests-are-only-violent-ten-percent-of-the-time-n2575695,"MAGADeplorable, too","The kenyun was the birth mother of blmBut the only ghetto lives he concerned hisself about were his own and his trannie mate, big mike",1,,,0,0,1,
72,Townhall,"Oh, So Only This Percentage of BLM Protests Are Violent",['2020/09/04'],195 comments,https://townhall.com/tipsheet/bronsonstocking/2020/09/04/oh-so-leftist-protests-are-only-violent-ten-percent-of-the-time-n2575695,"MAGADeplorable, too","Earth to loserI come from a family that defended America and were all law abiding tax paying citizensNo surprise magguts like you hate people who succeed while others of your ilk demand you be given what you can't earnJealousy of white success will always label you as a bitter failureWhile those of us you hate earn our way through life, magguts like you celebrate looting and vandalism by other losers like you",1,,Sayeed2k,1,?,1,
73,Townhall,"Oh, So Only This Percentage of BLM Protests Are Violent",['2020/09/04'],195 comments,https://townhall.com/tipsheet/bronsonstocking/2020/09/04/oh-so-leftist-protests-are-only-violent-ten-percent-of-the-time-n2575695,"MAGADeplorable, too",It's been years since the kenyun was the birth mother of the blm race scamThe kenyun promised to rebuilt baltimorgue after the riots that he inspired and were allowed by the baltimorge mayorThe kenyun also promised to rebuilt detoilet because of blmYet things never improved in either cityBut the shootings/murders of ghetto losers by ghetto thugs continue to rise,1,,,0,0,1,
74,Townhall,"Oh, So Only This Percentage of BLM Protests Are Violent",['2020/09/04'],195 comments,https://townhall.com/tipsheet/bronsonstocking/2020/09/04/oh-so-leftist-protests-are-only-violent-ten-percent-of-the-time-n2575695,"MAGADeplorable, too",Fighting for Independence against an invading/occupying army is light years different then ghetto magguts looting and vandalizing the property of othersBut do clue us in why ghetto magguts can't build successful businesses in their own hoods or why you can't stop murdering others just cuz they got's dark skin,1,,Sayeed2k,0,0,1,
75,Townhall,"Oh, So Only This Percentage of BLM Protests Are Violent",['2020/09/04'],195 comments,https://townhall.com/tipsheet/bronsonstocking/2020/09/04/oh-so-leftist-protests-are-only-violent-ten-percent-of-the-time-n2575695,"MAGADeplorable, too","I stand opposed to magguts like you who are the real racists who will never stop playing the victim/race card because you ill always be useless losers in life who can't earn your way while you can't comprehend personal responsibilityEvery inner city in America is a pesthole of violence and failed lives while white hating racists like you fell justified to loot, vandalize and torch businessesThe more dead ghetto magguts like you who are murdered by other other ghetto thugs is proof nothing will change for losers like you",1,,Sayeed2k,0,0,1,
76,Townhall,"Oh, So Only This Percentage of BLM Protests Are Violent",['2020/09/04'],195 comments,https://townhall.com/tipsheet/bronsonstocking/2020/09/04/oh-so-leftist-protests-are-only-violent-ten-percent-of-the-time-n2575695,"MAGADeplorable, too",Clue us in nee-gah concerning the thousands of ghetto losers killed every single year by their ghetto palsThe only good ghetto thug is one lying in the morgueNo surprise you are just so stupid reality is a concept you will never comprehendAnd how does the death of a mere handful ghetto thugs who died resisting arrest justify the $billions in damage or the businesses destroyed because you magguts can't live civilized,1,,Sayeed2k,0,0,1,
77,Townhall,"Oh, So Only This Percentage of BLM Protests Are Violent",['2020/09/04'],195 comments,https://townhall.com/tipsheet/bronsonstocking/2020/09/04/oh-so-leftist-protests-are-only-violent-ten-percent-of-the-time-n2575695,"MAGADeplorable, too",BLM is just another race scam where the demand is for both more handouts and NO prosecution of ghetto criminals,2,,,1,?,2,?
78,Townhall,Did a BLM Logo Creep Its Way Onto the Pages of a Local NJ Board of Elections Website?,['2020/09/05'],97 comments,https://townhall.com/tipsheet/mattvespa/2020/09/05/what-was-a-blm-logo-doing-on-a-local-nj-board-of-elections-website-n2575712,"MAGADeplorable, too",If these indoctrination campuses only filled out team rosters with those that had the actual smarts to attend an indoctrination campus there would be few if any from the ghetto in uniformAnd now these cowards running the indoctrination campuses rushed to surrender to the BLM race scam that they enabled and protected,1,,OKJames,0,0,1,
79,Townhall,Did a BLM Logo Creep Its Way Onto the Pages of a Local NJ Board of Elections Website?,['2020/09/05'],97 comments,https://townhall.com/tipsheet/mattvespa/2020/09/05/what-was-a-blm-logo-doing-on-a-local-nj-board-of-elections-website-n2575712,"MAGADeplorable, too",The BLM terrorism race scam is just the newest white man's burdenThese ghetto animals and their self hating woke white enablers are doing $billions in damage and destroying businesses that will likely ever returnBut who is stupid enough to believe these same magguts will ever help rebuild what they destroyedBut blm and antifa is the most potent argument why the commiecrats who enabled and protected the rioters must by voted out of officeMeanwhile the only good rioting terrorist is one lying on a slab at the morgue,1,,,0,0,1,
80,Townhall,Violent Protests Sparked by Another Unconvincing Case of 'Police Brutality',['2020/09/04'],567 comments,https://townhall.com/tipsheet/bronsonstocking/2020/09/04/blm-runs-with-another-not-so-ideal-case-of-police-brutality-n2575682,"MAGADeplorable, too",We also saw earlier video's of ghetto magguts looting stores in Rochester to protest the drug death of george floyd,2,,,0,0,2,?
81,Townhall,Violent Protests Sparked by Another Unconvincing Case of 'Police Brutality',['2020/09/04'],567 comments,https://townhall.com/tipsheet/bronsonstocking/2020/09/04/blm-runs-with-another-not-so-ideal-case-of-police-brutality-n2575682,"MAGADeplorable, too",the new meme of the blm race scam maggutsThere is no such creature as a criminal pocAnd every police officer is an assassin of those from the ghetto,1,,,0,0,1,
82,Townhall,Violent Protests Sparked by Another Unconvincing Case of 'Police Brutality',['2020/09/04'],567 comments,https://townhall.com/tipsheet/bronsonstocking/2020/09/04/blm-runs-with-another-not-so-ideal-case-of-police-brutality-n2575682,"MAGADeplorable, too",The rioting only ends when the terrorists take a final trip to the morgue,2,,,2,?,2,
83,Hot Air,Why did Joe Biden meet with a racist anti-Semite in Kenosha?,['2020/09/04'],110 comments,https://hotair.com/archives/karen-townsend/2020/09/04/joe-biden-meet-racist-anti-semite-kenosha/,"MAGADeplorable, too",While the commiecrat party wants to win electionsWhy have they decided that these ghetto magguts and the blm race scam is the hill they are fighting to die on?Accomplishing in America is what we should strive to doBut being given things because of dark skin tone is a total sellout to those who are the least accomplished and most violent in America,1,,,0,0,1,
84,Townhall,NYC Restaurants File $2 Billion Suit Against Gov. Cuomo and Mayor Bill De Blasio,['2020/09/04'],136 comments,https://townhall.com/tipsheet/elliebufkin/2020/09/04/nyc-restaurants-file-2-billion-suit-against-gov-cuomo-and-mayor-bill-de-blasio-n2575655,"MAGADeplorable, too","Seems like there is a contest going on between commiecrat mayors and their marxist gov's who are the worst combo of failed and lying govt combo's in AmericaThe top ten include commieforna, opregone. werstinton commiesota, illinoise, new yawk along with wacked out dc mayor, bow-wow",2,,,1,?,2,
85,Townhall,Warning Signs for Biden: Focus Group Demonstrates Why Wisconsin Is in Play,['2020/09/04'],305 comments,https://townhall.com/tipsheet/guybenson/2020/09/04/warning-signs-for-biden-focus-group-demonstrates-why-wisconsin-is-in-play-n2575582,"MAGADeplorable, too","Yet the dnc idiots are warning that a President Trump election victory will result in a civil warWhile denying the riots, looting vandalism and arson committed by the antifa and blm terrorists are all celebrated by the progressive-marxist party and the pravda mediaThe riots end when these terrorists are sent to the morgue when dropped during the commission of their crimes",2,,,0,0,2,?
86,Townhall,The Jacob Blake Case Isn’t About Race,['2020/09/04'],26 comments,https://townhall.com/columnists/katiepavlich/2020/09/04/the-jacob-blake-case-isnt-about-race-n2575656,"MAGADeplorable, too","Still wundering when it was mandated that anything related to the BLM race scam means capitalizing ""Black"" when referring the ghetto thugs",1,,,2,?,1,
87,Twitchy,Joe Scarborough reminds Mika Brzezinski that Donald Trump ‘would shoot us if he could’ [video],['2020/09/04'],133 comments,https://twitchy.com/sarahd-313035/2020/09/04/joe-scarborough-reminds-mika-brzezinski-that-donald-trump-would-shoot-us-if-he-could-video/,"MAGADeplorable, too",Which one of these morons  fkd the brains out of the other?,2,,,0,0,2,
88,Hot Air,Mr. “100% Antifa” receives same treatment from feds he gave to Trump supporter,['2020/09/04'],185 comments,https://hotair.com/archives/jazz-shaw/2020/09/04/mr-100-antifa-receives-treatment-feds-gave-trump-supporter/,"MAGADeplorable, too",So law enforcement can take out the trash!,0,,,0,0,0,?
89,Townhall,NPR Admits Failure to Fact-check Author of Book Defending Looting,['2020/09/04'],138 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/09/04/npr-admits-failure-to-factcheck-author-of-book-defending-looting-n2575649,"MAGADeplorable, too",Telling ghetto thugs and antifa punks they are justified to loot enables the useless to never leave mommies basement,2,,,1,?,2,
90,Townhall,They Got Him: Antifa Punk Shot and Killed By Federal Agents After He Reportedly Pulled a Gun,['2020/09/04'],627 comments,https://townhall.com/tipsheet/mattvespa/2020/09/04/they-got-him-anitfa-punk-shot-and-killed-by-federal-agents-after-he-reportedly-pulled-a-gun-n2575646,"MAGADeplorable, too",I doubt blake senior has the mental acumen to clean toilets,2,,69/89 MGR 1 Alpha,4,?,2,
91,Townhall,They Got Him: Antifa Punk Shot and Killed By Federal Agents After He Reportedly Pulled a Gun,['2020/09/04'],627 comments,https://townhall.com/tipsheet/mattvespa/2020/09/04/they-got-him-anitfa-punk-shot-and-killed-by-federal-agents-after-he-reportedly-pulled-a-gun-n2575646,"MAGADeplorable, too",An American hero took out a murdering marxist punkAmerica is just a wee bit safer this morning,2,,,5,?,2,
92,Twitchy,"‘Where are the #MeToo people?’: Joe Biden speaks with Jacob Blake on the phone, shares words from Psalms",['2020/09/03'],76 comments,https://twitchy.com/brettt-3136/2020/09/03/where-are-the-metoo-people-joe-biden-speaks-with-jacob-blake-on-the-phone-shares-words-from-psalms/,"MAGADeplorable, too",The arkansas rapist is still a hero to fem-nags,2,,Kilroy,3,?,2,
93,Twitchy,"‘Where are the #MeToo people?’: Joe Biden speaks with Jacob Blake on the phone, shares words from Psalms",['2020/09/03'],76 comments,https://twitchy.com/brettt-3136/2020/09/03/where-are-the-metoo-people-joe-biden-speaks-with-jacob-blake-on-the-phone-shares-words-from-psalms/,"MAGADeplorable, too",Other thugs in prison are wundrin can they get some private phone time with Joey BThey too are innocent and need his help getting out of jail,2,,,2,?,2,
94,Twitchy,"‘Where are the #MeToo people?’: Joe Biden speaks with Jacob Blake on the phone, shares words from Psalms",['2020/09/03'],76 comments,https://twitchy.com/brettt-3136/2020/09/03/where-are-the-metoo-people-joe-biden-speaks-with-jacob-blake-on-the-phone-shares-words-from-psalms/,"MAGADeplorable, too",A combined IQ of 65,2,,Nick_from_Detroit,9,?,2,
95,Twitchy,"‘Where are the #MeToo people?’: Joe Biden speaks with Jacob Blake on the phone, shares words from Psalms",['2020/09/03'],76 comments,https://twitchy.com/brettt-3136/2020/09/03/where-are-the-metoo-people-joe-biden-speaks-with-jacob-blake-on-the-phone-shares-words-from-psalms/,"MAGADeplorable, too",They are as unskilled as the thugs in chicongo,2,,MN_CONSERVATIVE,2,?,2,
96,Townhall,"After That Horrible Joke By Biden in Kenosha, I Can See Why Some Dems Don't Want Him to Debate Trump",['2020/09/03'],653 comments,https://townhall.com/tipsheet/mattvespa/2020/09/03/did-biden-really-just-say-that-in-kenosha-n2575619,"MAGADeplorable, too",Joey B is proof that the biggest loser was the last klown off the nomination bus,2,,,1,?,2,
97,Hot Air,Prince Harry and Meghan cash in with massive Netflix deal,['2020/09/03'],78 comments,https://hotair.com/archives/karen-townsend/2020/09/03/prince-harry-meghan-cash-massive-netflix-deal/,"MAGADeplorable, too",Losers like blow2mo Who find People's Mag challenging readingBut he does like pasting the pictures on the wall in his room in mommies basement,2,,GarandFan,2,?,2,
98,Hot Air,Prince Harry and Meghan cash in with massive Netflix deal,['2020/09/03'],78 comments,https://hotair.com/archives/karen-townsend/2020/09/03/prince-harry-meghan-cash-massive-netflix-deal/,"MAGADeplorable, too",As if you ever succeeded at anything other then being a catamite,2,,ro2mo,0,0,2,
99,Hot Air,Prince Harry and Meghan cash in with massive Netflix deal,['2020/09/03'],78 comments,https://hotair.com/archives/karen-townsend/2020/09/03/prince-harry-meghan-cash-massive-netflix-deal/,"MAGADeplorable, too",No one really cares harry wears meghan's panties,2,,Joe Lyons,0,0,2,
100,Hot Air,Prince Harry and Meghan cash in with massive Netflix deal,['2020/09/03'],78 comments,https://hotair.com/archives/karen-townsend/2020/09/03/prince-harry-meghan-cash-massive-netflix-deal/,"MAGADeplorable, too",Ah another gender confused loser who idolizes empty headed celebsGet a life maggut,2,,ro2mo,1,?,,
