,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes,Hate?,
82,The Gateway Pundit,Woke WNBA Players Wear T-Shirts with 7 Bullet Holes and Take a Knee in Honor of…,['2020/08'],435 comments,https://www.thegatewaypundit.com/2020/08/woke-wnba-players-wear-t-shirts-7-bullet-holes-take-knee-honor-alleged-sex-offender-jacob-blake/,Acaciavet,Does any body watch these Charlie Uniform November  Tango Idiots?,,0,0,2,
83,The Gateway Pundit,"UPDATE: Evidence Shows Young Kenosha Shooter, Kyle Rittenhouse, 'May' Have A…",['2020/08'],374 comments,https://www.thegatewaypundit.com/2020/08/update-evidence-shows-young-kenosha-shooter-kyle-rittenhouse-may-acted-self-defense-three-blm-criminals-prior-arrest-records-video/,Acaciavet,Give this Kid A Medal two and half Freaks not breathing my fre air. Only lefy survived less one arm!,,5,?,1,?
84,The Gateway Pundit,Marxist New York City Mayor DeBlasio Says Restaurants May Open Their Indoor Dini…,['2020/08'],340 comments,https://www.thegatewaypundit.com/2020/08/marxist-new-york-city-mayor-deblasio-says-restaurants-may-open-indoor-dining-next-year-sometime-video/,Acaciavet,New years eve Times square for black guys in a circle pullin their pud,,1,?,2,?
85,The Gateway Pundit,"Pictures Show Young Rittenhouse Shot At Least Two BLM Rioters in Self Defense, O…",['2020/08'],531 comments,https://www.thegatewaypundit.com/2020/08/pictures-show-young-rittenhouse-shot-least-two-blm-rioters-self-defense-one-rioter-carrying-gun-convicted-felon/,Acaciavet,Good shoot son.,,9,?,0,
86,The Gateway Pundit,INSANE VIDEO: 17-Year-Old Suspect Kyle Rittenhouse Identified as Kenosha Shoot…,['2020/08'],3149 comments,https://www.thegatewaypundit.com/2020/08/insane-video-17-year-old-suspect-kyle-rittenhouse-identified-kenosha-shooter-jumped-street-rioters-shot-three-people-killing-two-charged-murder/,Acaciavet,Give the Guy A Medal!,,3,?,0,
87,The Gateway Pundit,"Feel Good Video of the Day: Portland Police Charge Antifa Terrorist Street Blockade,…",['2020/08'],406 comments,https://www.thegatewaypundit.com/2020/08/feel-good-video-day-portland-police-charge-antifa-terrorist-street-blockade-bust-line-arrest-dozens-street-thugs/,Acaciavet,Foxtrot Uniform Charlie Kilo the Zulus,,3,?,1,
88,The Gateway Pundit,CNN and Don Lemon Become a Parody Website: Watch Their Delusion on Street…,['2020/08'],200 comments,https://www.thegatewaypundit.com/2020/08/cnn-don-lemon-become-parody-website-watch-delusion-street-violence-play-real-time-video/,Acaciavet,What do expect from a Transgender Negro?,,1,?,1,
89,The Gateway Pundit,BREAKING: Shots Fired in Kenosha – One Person Shot in the Head While Looting a…,['2020/08'],2260 comments,https://www.thegatewaypundit.com/2020/08/breaking-shots-fired-kenosha-one-person-shot-head-looting-car-shop-graphic-video/,Acaciavet,Now thats what I am talking about they aint going to fix that arm Stumpy,,1,?,2,
90,The Gateway Pundit,"Black Lives Matter Mob Surrounds Liberal Woman at DC Restaurant Screaming ""W…",['2020/08'],504 comments,https://www.thegatewaypundit.com/2020/08/black-lives-matter-mob-surrounds-liberal-woman-dc-restaurant-screaming-white-silence-violence-demanding-show-solidarity-video/,Acaciavet,Untill we start shooting these Animals it wont end!,,7,?,1,
91,The Gateway Pundit,"National Park Service Approves 50,000-Person ""Get Your Knees Off Our Necks""…",['2020/08'],325 comments,https://www.thegatewaypundit.com/2020/08/national-park-service-approves-50000-person-get-knees-off-necks-march-washington-wont-enforce-masks-social-distancing/,Acaciavet,"The American Negro 50,000 dumb ones",,0,0,1,
92,The Gateway Pundit,SICK! Black Lives Matter Goons Harass and Scream at White Couple Sitting Outside…,['2020/08'],737 comments,https://www.thegatewaypundit.com/2020/08/sick-black-lives-matter-goons-harass-scream-white-couple-sitting-outside-restaurant-wont-hold-black-power-fist-video/,Acaciavet,Foxtrot Uniform Charlie Kilo these primates,,1,?,1,
93,The Gateway Pundit,"Donna Brazile TRIGGERED — Plays Race Card, Lashes Out at Tammy Bruce After A…",['2020/08'],835 comments,https://www.thegatewaypundit.com/2020/08/donna-brazile-triggered-plays-race-card-lashes-tammy-bruce-amazing-night-1-convention-video/,Acaciavet,I do love American negro.BoBo Brazil,,1,?,1,
94,The Gateway Pundit,“This Dude is Shooting at Us!” – BLM Militants Run For Their Lives After Milwa…,['2020/08'],1444 comments,https://www.thegatewaypundit.com/2020/08/dude-shooting-us-blm-militants-run-lives-milwaukee-homeowner-fires-warning-shots-protesters-neighborhood-video/,Acaciavet,You confront the Charlie Oscar Oscar November Echo Seiara and they run like girls,,0,0,1,
95,The Gateway Pundit,Fake News CBS Reporter Paula Reid Insinuates President Trump Heard Spea…,['2020/08'],288 comments,https://www.thegatewaypundit.com/2020/08/fake-news-cbs-reporter-paula-reid-insinuates-president-trump-heard-speaker-say-monkey-obama-spygate-lincoln-project-hoax/,Acaciavet,"I wonder if she swallows,Just saying",,1,?,2,
96,The Gateway Pundit,DISGUSTING! Fake News CNN Interrupts President Trump's Speech to Compare H…,['2020/08'],261 comments,https://www.thegatewaypundit.com/2020/08/disgusting-fake-news-cnn-interrupts-president-trumps-speech-compare-pontius-pilate-video/,Acaciavet,CNN Does suck pnis,,1,?,2,
97,The Gateway Pundit,"Speaker Pelosi Labels President Trump and Republicans ""Domestic Enemies....E…",['2020/08'],640 comments,https://www.thegatewaypundit.com/2020/08/speaker-pelosi-labels-president-trump-republicans-domestic-enemies-enemies-state-video/,Acaciavet,Some one shove  A Pnis in her mouth,,0,0,2,
98,The Gateway Pundit,"Latest Smear: Lincoln Project Falsely Accused Person of Shouting ""Monkey"" W…",['2020/08'],170 comments,https://www.thegatewaypundit.com/2020/08/latest-smear-lincoln-project-falsely-accused-person-shouting-monkey-president-trump-mentioned-obama-spygate-comment-gop-convention-speech/,Acaciavet,Obama is a Monkey! And Michell is also a member of the Troop,,0,0,1,
99,The Gateway Pundit,Democrat Leader Talcum X Calls for More Violenct and Complete Dismantling on U…,['2020/08'],540 comments,https://www.thegatewaypundit.com/2020/08/democrat-leader-talcum-x-calls-violenct-complete-dismantling-us-police/,Acaciavet,Some one needs to introduce this douche to a 308 round,,1,?,1,
100,The Gateway Pundit,School District To Force Parents To Sign Waiver Agreeing Not To Monitor Their Ch…,['2020/08'],633 comments,https://www.thegatewaypundit.com/2020/08/school-district-force-parents-sign-waiver-agreeing-not-monitor-childrens-virtual-instruction/,Acaciavet,Foxtrot Unifrom Charlie Kilo these clowns,,5,?,2,
101,The Gateway Pundit,Shock Video: Woman Sucker Punched in Church (Philadelphia),['2020/08'],474 comments,https://www.thegatewaypundit.com/2020/08/shock-video-woman-sucker-punched-church-philadelphia/,Acaciavet,$100.00 says the animal was black,,0,0,1,
102,The Gateway Pundit,JUST IN: New York AG Letitia James Announces Lawsuit Against Trump Org i…,['2020/08'],405 comments,https://www.thegatewaypundit.com/2020/08/just-new-york-ag-letitia-james-announces-lawsuit-trump-org-probe-financial-dealings-president-trump-accepts-gop-nomination/,Acaciavet,Another Affirmative action Black Broad. I dont vote for the dumb ones we leave that up to NYC to elect the A holes,,2,?,1,
103,The Gateway Pundit,Moronic Wisconsin Rioter Accidentally Lights Herself on Fire (VIDEO),['2020/08'],461 comments,https://www.thegatewaypundit.com/2020/08/moronic-wisconsin-rioter-accidentally-lights-fire-video/,Acaciavet,I see you have one of those Antifa profiles? This old white guy takes responsibility for his fantastic life! Let me axe you are you a leader or a chump?,Behind Enemy Lines in MN5,0,0,2,
104,The Gateway Pundit,Moronic Wisconsin Rioter Accidentally Lights Herself on Fire (VIDEO),['2020/08'],461 comments,https://www.thegatewaypundit.com/2020/08/moronic-wisconsin-rioter-accidentally-lights-fire-video/,Acaciavet,Dem black folks acting like fools. Public education a wonderfull thing!,,1,?,1,?
105,The Gateway Pundit,Google-YouTube Edited Likes and Dislikes on Sleepy Joe Biden's Acceptance Speec…,['2020/08'],185 comments,https://www.thegatewaypundit.com/2020/08/google-youtube-edited-likes-dislikes-sleepy-joe-bidens-acceptance-speech-eliminating-dislikes-video/,Acaciavet,Democrtas suk Charlie Oscar Charlie Kilo,,0,0,2,
106,The Gateway Pundit,"BLM-Antifa Terrorists Bust Out Windows, Set Fires in Downtown Denver -- Van Pas…",['2020/08'],489 comments,https://www.thegatewaypundit.com/2020/08/blm-antifa-terrorists-bust-windows-set-fires-downtown-denver-van-passes-shields-battle-police-video/,Acaciavet,"The citezens of Denver are Foxtrot Uniform Charlie Kilo Echo DeltaThe office of Denver's Mayor has been occupied by a Democrat since the municipal general election of 1963. In recent years, Denver increased its help for homeless people, largely through the initiative of mayors John Hickenlooper and Wellington Webb.",,5,?,2,
107,The Gateway Pundit,"BLM-Antifa Terrorists Bust Out Windows, Set Fires in Downtown Denver -- Van Pas…",['2020/08'],489 comments,https://www.thegatewaypundit.com/2020/08/blm-antifa-terrorists-bust-windows-set-fires-downtown-denver-van-passes-shields-battle-police-video/,Acaciavet,It wont stop untill we start kent stateing these prks,,1,?,1,
108,The Gateway Pundit,Police Make Second Arrest in Attack on 7-Year-Old Trump Supporter Outside of DN…,['2020/08'],1367 comments,https://www.thegatewaypundit.com/2020/08/police-make-second-arrest-attack-7-year-old-trump-supporter-outside-dnc-convention/,Acaciavet,I will Slap a hoar in a second,badlands,6,?,2,
109,The Gateway Pundit,Police Make Second Arrest in Attack on 7-Year-Old Trump Supporter Outside of DN…,['2020/08'],1367 comments,https://www.thegatewaypundit.com/2020/08/police-make-second-arrest-attack-7-year-old-trump-supporter-outside-dnc-convention/,Acaciavet,I M NOT A FAN OF LEFT WING HOARS,BooRadley85,0,0,2,
110,The Gateway Pundit,Police Make Second Arrest in Attack on 7-Year-Old Trump Supporter Outside of DN…,['2020/08'],1367 comments,https://www.thegatewaypundit.com/2020/08/police-make-second-arrest-attack-7-year-old-trump-supporter-outside-dnc-convention/,Acaciavet,Here in the 308 we have ways of dealing with hoars!,,0,0,2,
111,The Gateway Pundit,MSNBC Guest: Donald Trump Invited McCloskeys to Speak at RNC Convention…,['2020/08'],305 comments,https://www.thegatewaypundit.com/2020/08/msnbc-guest-donald-trump-invited-mccloskeys-speak-rnc-convention-readying-people-violent-mutiny-results-dont-go-way-video/,Acaciavet,Hey msnbc THE VIOLENCE TRAIN HAS LEFT THE STATION.yOU PEOPLE ARE SO Foxtrot Uniform Charlie Kilo Echo Delta.,,1,?,2,
112,The Gateway Pundit,80-Year-Old Grandfather Dies After Brutal Beating and Robbery in Grocery Store Ba…,['2020/08'],399 comments,https://www.thegatewaypundit.com/2020/08/family-80-year-old-died-beaten-robbed-grocery-store-bathroom-seeks-justice/,Acaciavet,Lynch the basterd,,3,?,1,
113,The Gateway Pundit,"Chicago BLM Militant Issues Threat: ""We Have Demands and They Need to Be Met.…",['2020/08'],816 comments,https://www.thegatewaypundit.com/2020/08/chicago-blm-militant-issues-threat-demands-need-met-can-listen-us-get-ran-video/,Acaciavet,I see you have one of those Antifa profiles Laren. Answer the question?,"Bumbly Joe B, Weirdo",0,0,0,?
114,The Gateway Pundit,"Chicago BLM Militant Issues Threat: ""We Have Demands and They Need to Be Met.…",['2020/08'],816 comments,https://www.thegatewaypundit.com/2020/08/chicago-blm-militant-issues-threat-demands-need-met-can-listen-us-get-ran-video/,Acaciavet,Is that the best come back you have? Answere the question sally!,"Bumbly Joe B, Weirdo",1,?,2,
115,The Gateway Pundit,"Chicago BLM Militant Issues Threat: ""We Have Demands and They Need to Be Met.…",['2020/08'],816 comments,https://www.thegatewaypundit.com/2020/08/chicago-blm-militant-issues-threat-demands-need-met-can-listen-us-get-ran-video/,Acaciavet,The cleaners called your dress is ready! Do you own a gun? If so threat cancelled,"Bumbly Joe B, Weirdo",0,0,2,
116,The Gateway Pundit,"Chicago BLM Militant Issues Threat: ""We Have Demands and They Need to Be Met.…",['2020/08'],816 comments,https://www.thegatewaypundit.com/2020/08/chicago-blm-militant-issues-threat-demands-need-met-can-listen-us-get-ran-video/,Acaciavet,"I am getting real tired of these fried chicken watermelon eatig slugs,Real tired",,1,?,1,
117,The Gateway Pundit,Senior Citizens in Florida 'Rally' For Joe Biden with Golf Cart 'Caravan' (VIDEO),['2020/08'],673 comments,https://www.thegatewaypundit.com/2020/08/senior-citizens-florida-rally-joe-biden-golf-cart-caravan-video/,Acaciavet,I do hate Raisins.,,0,0,2,
118,The Gateway Pundit,Another Portland Rioter Who Assaulted Transgender Person Before Attack on Ad…,['2020/08'],356 comments,https://www.thegatewaypundit.com/2020/08/another-portland-rioter-assaulted-transgender-person-attack-adam-haner-identified-4chan/,Acaciavet,Lynch the Black hoar,,0,0,1,
119,The Gateway Pundit,Wanted BLM Rioter Keese Love Who Nearly Killed Man Sunday Night Is Now Begging…,['2020/08'],308 comments,https://www.thegatewaypundit.com/2020/08/wanted-blm-rioter-keese-love-nearly-killed-man-sunday-night-begging-help-social-media/,Acaciavet,Lets put a big dead or alive reward up,,4,?,2,
120,The Gateway Pundit,“Wake Up Motherf*ckers!” BLM-Antifa Militants Rove Into Portland Neighborho…,['2020/08'],420 comments,https://www.thegatewaypundit.com/2020/08/wake-motherfckers-blm-antifa-militants-rove-portland-neighborhood-late-night-rampage-video/,Acaciavet,Untill live rounds are used this wont stop!,,1,?,2,
121,The Gateway Pundit,"Goodyear Caves to President Trump, Reverses Ban on Blue Lives Matter at Wo…",['2020/08'],692 comments,https://www.thegatewaypundit.com/2020/08/goodyear-caves-president-trump-reverses-ban-blue-lives-matter-workplace/,Acaciavet,My thoughts exactly,TheGeezer,1,?,0,
122,The Gateway Pundit,Biden Campaign Disavows Linda Sarsour After Noted Anti-Semite Speaks on DNC…,['2020/08'],162 comments,https://www.thegatewaypundit.com/2020/08/biden-campaign-disavows-linda-sarsour-noted-anti-semite-speaks-dnc-convention-panel/,Acaciavet,Handjob wearing commie,,0,0,2,
123,The Gateway Pundit,"Goodyear Bans Employees From Wearing 'All Lives Matter,' 'Blue Lives Matter' or M…",['2020/08'],1690 comments,https://www.thegatewaypundit.com/2020/08/goodyear-bans-employees-wearing-lives-matter-blue-lives-matter-maga-slogans-says-black-lives-matter-allowed/,Acaciavet,So they like black gay people?,,1,?,2,
124,The Gateway Pundit,"Goodyear Bans Employees From Wearing 'All Lives Matter,' 'Blue Lives Matter' or M…",['2020/08'],1690 comments,https://www.thegatewaypundit.com/2020/08/goodyear-bans-employees-wearing-lives-matter-blue-lives-matter-maga-slogans-says-black-lives-matter-allowed/,Acaciavet,I will never buy another  Goodyear product again.,,2,?,0,
125,The Gateway Pundit,‘Two Can Play the Game’ – President Trump Calls For a Boycott of Goodyear Ti…,['2020/08'],259 comments,https://www.thegatewaypundit.com/2020/08/two-can-play-game-president-trump-calls-boycott-goodyear-tires-announce-ban-maga-hats/,Acaciavet,No Goodyear for me,,1,?,0,
126,The Gateway Pundit,BREAKING: Laura Loomer Wins Florida Congressional Primary,['2020/08'],306 comments,https://www.thegatewaypundit.com/2020/08/breaking-laura-loomer-wins-florida-congressional-primary/,Acaciavet,Give em Hell lady ! God bless,,4,?,0,
127,The Gateway Pundit,Republican Anna Paulina Luna Wins Primary in Florida’s 13th District - Will F…,['2020/08'],260 comments,https://www.thegatewaypundit.com/2020/08/republican-anna-paulina-luna-wins-primary-floridas-13th-district-will-face-democrat-charlie-crist-november/,Acaciavet,Amen my brother,Donald,2,?,0,
128,The Gateway Pundit,"Bill Clinton Trashes President Trump in DNC Speech, ""At a Time Like This, the Ov…",['2020/08'],408 comments,https://www.thegatewaypundit.com/2020/08/bill-clinton-trashes-president-trump-dnc-speech-time-like-oval-office-command-center-instead-storm-center-video/,Acaciavet,"And under Clinton it was "" I command you to blo me""",,1,?,2,
129,The Gateway Pundit,Huh? As if the DNC Could Not Get Weirder — AOC Just Endorsed Senator Bernard S…,['2020/08'],573 comments,https://www.thegatewaypundit.com/2020/08/huh-dnc-not-get-weirder-aoc-just-endorsed-senator-bernard-sanders-president-united-states/,Acaciavet,"The New DNC slogan "" To many douches not enough bags""",,1,?,2,
