,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes,Ordinary/Hate/Offensive?,
65,The Gateway Pundit,Iranian Regime Executes Wrestling Champion Navid Afkari Despite Global O…,['2020/09'],305 comments,https://www.thegatewaypundit.com/2020/09/iranian-regime-executes-wrestling-champion-navid-afkari-despite-global-outcry-including-plea-president-trump-update-regime-refuses-turn-body-family/,Feel Lucky?,#7 edited to *female* wifePeace,Carlos,3,?,0,
66,The Gateway Pundit,Iranian Regime Executes Wrestling Champion Navid Afkari Despite Global O…,['2020/09'],305 comments,https://www.thegatewaypundit.com/2020/09/iranian-regime-executes-wrestling-champion-navid-afkari-despite-global-outcry-including-plea-president-trump-update-regime-refuses-turn-body-family/,Feel Lucky?,NiceThanks,Jean Yes-Atwerk,2,?,0,
67,The Gateway Pundit,Iranian Regime Executes Wrestling Champion Navid Afkari Despite Global O…,['2020/09'],305 comments,https://www.thegatewaypundit.com/2020/09/iranian-regime-executes-wrestling-champion-navid-afkari-despite-global-outcry-including-plea-president-trump-update-regime-refuses-turn-body-family/,Feel Lucky?,Duly noted sir and great too.Pretty sad I missed two so obvious.Thank you kindly,Goshwalla,1,?,0,
68,The Gateway Pundit,Iranian Regime Executes Wrestling Champion Navid Afkari Despite Global O…,['2020/09'],305 comments,https://www.thegatewaypundit.com/2020/09/iranian-regime-executes-wrestling-champion-navid-afkari-despite-global-outcry-including-plea-president-trump-update-regime-refuses-turn-body-family/,Feel Lucky?,AyeThat too...ha ha,Watchman,3,?,0,
69,The Gateway Pundit,Iranian Regime Executes Wrestling Champion Navid Afkari Despite Global O…,['2020/09'],305 comments,https://www.thegatewaypundit.com/2020/09/iranian-regime-executes-wrestling-champion-navid-afkari-despite-global-outcry-including-plea-president-trump-update-regime-refuses-turn-body-family/,Feel Lucky?,All that cash but what it won't buy Ozero is1 legitimacy2 integrity3 respect4 a legacy5 a library6 a real presidency7 a real female* wife8 heterosexuality9 real daughtersI'm sure I missed a bunch...feel free to add.KAG TRUMP NOVEMBER 2020,ModMon2.0,34,?,2,
70,Vidmax,Distraught Girl Jumps In Front Of Speeding Car During Argument With Boyfriend,[],19 comments,https://vidmax.com/video/198294-distraught-girl-jumps-in-front-of-speeding-car-during-argument-with-boyfriend,Feel Lucky?,"The younger ones we call tar babies and if they assimilate, something blacks can't do then you do have a couple more Good Old Boys from Alabama. Yee Hah",Bhaphomet Balls,1,?,1,
71,Vidmax,"Homies Filming A Rap Video With Loaded Guns Get Shut Down By Cops, Arrested",[],26 comments,https://vidmax.com/video/198301-homies-filming-a-rap-video-with-loaded-guns-get-shut-down-by-cops-arrested,Feel Lucky?,"Only people that violated anybody was these dumb Wiggins without a permit to shoot there video they brandished firearms public in a public area and you can tell the convicted felons cuz they the ones that ran away first. You can bet the fat dumbasses didn't get very far the stupid sons a bitches.And if you're their manager you're even dumber,you be going to prison too idiot.You know most of them guns were stolen too.FELONY CHARGESYou see how quick they got down on the ground and obey the officers commands because these fat-ass cowards knew they were going to get their asses shot up if they didn't behave good little wiggas.After that wigga shot them two cops in the car tonight it's War !!! BLM is a terrorist organization it's going to be shoot on sight.!!!! TRUMP IS GONNA FUCK THEM UPNow we'll see who's not fucking around this will be a coalition of the willing,willing to kill wiggers like swatting a bug.",Chester Smith,5,?,1,
72,Vidmax,BLM Thugs Show Up At St. Francis Hospital To Celebrate The Attempted Assassinatio…,[],49 comments,https://vidmax.com/video/198308-blm-thugs-show-up-at-st-francis-hospital-to-celebrate-the-attempted-assassination-of-two-lapd-officers-fighting-for-their-lives,Feel Lucky?,These dumb fuckers wanted war.... we're gonna give it to them.President Trump will designate them a terrorist organisation and it'll be on like Donkey Kong.If they thougt they were treated bad before????Especially in L.A these coons are gonna be so full of lead they'll finally be useful as pencils.Can't wait to see them dropping like flies.Wiggy can finally open his own US🦍DEAD N I G G E R STORAGE 🦍It's fucking war you feral coward assholes.,,14,?,1,
73,Vidmax,"Thug Tries To Assassinate Two LAPD Officers In Compton, Both Officers Fighti…",[],19 comments,https://vidmax.com/video/198300-thug-tries-to-assassinate-two-lapd-officers-in-compton-both-officers-fighting-for-their-lives,Feel Lucky?,Y'all down low and butt fuck each other so you ain't gotta spend time or money on a broad and just to get a nut.AndY'all and BLM have proven blacks aren't  compatible in society with actual humans.You feral fucks kill each other more than any other species but just not fast enough.We're gonna help you out and exterminate you with extreme prejudice.....and joy.,Wigga Pigga Mockery,1,?,1,
74,Vidmax,"Thug Tries To Assassinate Two LAPD Officers In Compton, Both Officers Fighti…",[],19 comments,https://vidmax.com/video/198300-thug-tries-to-assassinate-two-lapd-officers-in-compton-both-officers-fighting-for-their-lives,Feel Lucky?,"Time to start exterminating these feral hyenas.Not smart or loyal like dogs but low animals just the same.Think cops and others profiled and stereotyped before?Now it's gonna be Rayshard Brooks and Trayvon Martin day every day.Weak always in mind,body and spirit we'll let the few with sense emigrate to Liberia but those who don't see the light will just have crawl towards it with an ass and head full of lead.""THAT'S THE WAY YOU WANTS IT???THAT'S THE WAY YOU GETS IT.This is the part where Piggy Wigger runs his dicksucker......3...2...1....",,2,?,1,
75,Vidmax,"Woman Assaults Black Verizon Employee Over A Mask In NYC, Calls Her The N Word",[],24 comments,https://vidmax.com/video/198292-woman-assaults-black-verizon-employee-over-a-mask-in-nyc-calls-her-the-n-word,Feel Lucky?,"ha ha haI heard that in Val Kilmer's voice.Now I got Tombstone,Lonesome Dove and Deadwood mashed up in me head.""You're a daisy that you did Rateye.You their Huckleberry son""Jake never could stand Gus pre fucking Lori the whore gettin a free poke cutting cards with her.Duval is slick.Good shit manPeace",Rateye,0,0,2,
76,Vidmax,ANTIFA Chick Learns About Gender Equality When She Punches Back The Bl…,[],100 comments,https://vidmax.com/video/197872-antifa-chick-learns-about-gender-equality-when-she-punches-back-the-blue-supporter-gets-ktfo,Feel Lucky?,"Sing out Marine !!!Been skulking the perimeter wire looking for your spoor.Neither hide nor hair Charlie.I hope all is well buddy.D asked about you,figured I'd send up a flare.Spoke w DidI yesterday and said hello.Peace brother",c.brown,0,0,0,
77,The Gateway Pundit,State Officials Confirm El Derado Fire of 7050 Acres Was Started by Pyrotechnics…,['2020/09'],199 comments,https://www.thegatewaypundit.com/2020/09/state-officials-confirm-el-derado-fire-7050-acres-started-pyrotechnics-gender-reveal-party/,Feel Lucky?,Cool avatar.Hopefully we'll be seeing that and much more including tribunals before long.My optimism springs eternal.Peace,Zathris,0,0,0,
78,The Gateway Pundit,Iranian Regime Executes Wrestling Champion Navid Afkari Despite Global O…,['2020/09'],305 comments,https://www.thegatewaypundit.com/2020/09/iranian-regime-executes-wrestling-champion-navid-afkari-despite-global-outcry-including-plea-president-trump-update-regime-refuses-turn-body-family/,Feel Lucky?,WHITE PRIVILEGE --------------THE ABILITY  TO SUFFER WHATEVER LIFE THROWS AT YOU WITHOUT BLAMING ANOTHER ETHNIC GROUP........,one Voice,3,?,2,
79,The Gateway Pundit,Iranian Regime Executes Wrestling Champion Navid Afkari Despite Global O…,['2020/09'],305 comments,https://www.thegatewaypundit.com/2020/09/iranian-regime-executes-wrestling-champion-navid-afkari-despite-global-outcry-including-plea-president-trump-update-regime-refuses-turn-body-family/,Feel Lucky?,"AyeWe need to belay the foreign aid to these countries and work on America.AS AMERICA GOES,SO GOES THE WORLD.KAG TRUMP NOVEMBER 2020",FortSumner,2,?,0,
80,The Gateway Pundit,Iranian Regime Executes Wrestling Champion Navid Afkari Despite Global O…,['2020/09'],305 comments,https://www.thegatewaypundit.com/2020/09/iranian-regime-executes-wrestling-champion-navid-afkari-despite-global-outcry-including-plea-president-trump-update-regime-refuses-turn-body-family/,Feel Lucky?,Ours too Half Pint74Very sad.,HalfPint74,5,?,0,
81,Vidmax,"Woman Assaults Black Verizon Employee Over A Mask In NYC, Calls Her The N Word",[],24 comments,https://vidmax.com/video/198292-woman-assaults-black-verizon-employee-over-a-mask-in-nyc-calls-her-the-n-word,Feel Lucky?,"Deadwood is great alsoJustifed too.Tim Olyphant and so many other great actors.Rich Man,Poor Man w Nick Nolte,Peter Strauss .Awesome mini-series.",George Penwell,1,?,0,
82,Vidmax,"Woman Assaults Black Verizon Employee Over A Mask In NYC, Calls Her The N Word",[],24 comments,https://vidmax.com/video/198292-woman-assaults-black-verizon-employee-over-a-mask-in-nyc-calls-her-the-n-word,Feel Lucky?,So you wouldn't bang her then?,Gabe,1,?,0,
83,Vidmax,"Woman Assaults Black Verizon Employee Over A Mask In NYC, Calls Her The N Word",[],24 comments,https://vidmax.com/video/198292-woman-assaults-black-verizon-employee-over-a-mask-in-nyc-calls-her-the-n-word,Feel Lucky?,"I hate dawdlers too.I knew what video the link went to when I saw dawdlers.Good choice.Gus and Woodrow had no use for them.Bet that old Colt upside the head cures dawdling....one way or t'other.Too bad about Jake Spoon,Ole Newt liked him.Pea Eye and the whole bunch were badasses.",Rateye,0,0,0,
84,Vidmax,Man Is Brutally Assaulted By A Pack Of Wild Teens During Traffic Dispute in NYC,[],19 comments,https://vidmax.com/video/198291-man-is-brutally-assaulted-by-a-pack-of-wild-teens-during-traffic-dispute-in-nyc,Feel Lucky?,Feral pieces of shit.They must have a siren allergy.,Gabe,6,?,2,
85,Vidmax,Man Is Brutally Assaulted By A Pack Of Wild Teens During Traffic Dispute in NYC,[],19 comments,https://vidmax.com/video/198291-man-is-brutally-assaulted-by-a-pack-of-wild-teens-during-traffic-dispute-in-nyc,Feel Lucky?,"Your daddy is 🐷 Piggy.Hell,both your daddy's were black.Why you think they called you a little shit?Now you're a big piece of shit.My daddy and his daddy were white you silly bastard.Your jealousy consumes you.See the college frat party video for how real human beings act.",Wigga Pigga Mockery,2,?,1,
86,Vidmax,Distraught Girl Jumps In Front Of Speeding Car During Argument With Boyfriend,[],19 comments,https://vidmax.com/video/198294-distraught-girl-jumps-in-front-of-speeding-car-during-argument-with-boyfriend,Feel Lucky?,ha ha haPlay stupid games.....,work sam,0,0,0,
87,Vidmax,Distraught Girl Jumps In Front Of Speeding Car During Argument With Boyfriend,[],19 comments,https://vidmax.com/video/198294-distraught-girl-jumps-in-front-of-speeding-car-during-argument-with-boyfriend,Feel Lucky?,Fucked up a car and driver.Make her pay for the repairs and his visits to a shrink.Selfish people.,George Penwell,3,?,2,
88,Vidmax,Distraught Girl Jumps In Front Of Speeding Car During Argument With Boyfriend,[],19 comments,https://vidmax.com/video/198294-distraught-girl-jumps-in-front-of-speeding-car-during-argument-with-boyfriend,Feel Lucky?,Mexicans are white too Bappy.--------- WHITE LIVES MATTER --------,Bhaphomet Balls,2,?,0,?
89,Vidmax,DO YOU KNOW THESE MONSTERS? Youths Laugh and Joke While Filming Themselv…,[],44 comments,https://vidmax.com/video/198297-do-you-know-these-monsters-youths-laugh-and-joke-while-filming-themselves-trying-to-drown-dog-in-cedar-grove-louisiana,Feel Lucky?,"AwesomeDean sayin "" Shit happens,step over it""Totally the King of Cool.Miss that guy,the Rat Pack and all of that class.Sammy Davis Jr. was an incredible human being too.Peace",Charlie,0,0,0,
90,Vidmax,DO YOU KNOW THESE MONSTERS? Youths Laugh and Joke While Filming Themselv…,[],44 comments,https://vidmax.com/video/198297-do-you-know-these-monsters-youths-laugh-and-joke-while-filming-themselves-trying-to-drown-dog-in-cedar-grove-louisiana,Feel Lucky?,"Dumb bastards aren't smart enough to know that  German Shorthaired Pointer could help put a lotta food on the table.GSP are a natural and would even retrieve said food and bring it to them.I had one as a kid and they'll bring a duck back outta near freezing water or pheasant or dove from far afield and do it all day for an atta boy,a pat on the head and it's chow ration in a bowl near the fire.If I caught these feral bastards I'd use them for target practice and give the pup the day off.I hope he finds a good home.Ironically,they're also great coon dogs.",,10,?,1,
91,Vidmax,Frat Boys Throwing A House Party Admit To Cop They All Have COVID,[],19 comments,https://vidmax.com/video/198293-frat-boys-throwing-a-house-party-admit-to-cop-they-all-have-covid,Feel Lucky?,These fuckers are out of control.They went to the Trump Rally that night too.S'up Gabe.You good brother?--------WHITE LIVES MATTER------,Gabe,0,0,2,
92,Vidmax,Frat Boys Throwing A House Party Admit To Cop They All Have COVID,[],19 comments,https://vidmax.com/video/198293-frat-boys-throwing-a-house-party-admit-to-cop-they-all-have-covid,Feel Lucky?,"WHAT ALIEN BEINGS ARE THESE ???Grass in the yard,pants up,garbage in the cans and real music and no hoopty's crash parked.Hands in his pockets yet officer feels no threat,co-operative,polite,no chimp out and they kept their skate boards and other personal property without it getting stolen or bashing someone's head in.These fuckers are just trying to make blacks look bad.Kid didn't mumble or repeat the same shit over and over.And it weren't a Dik Tock video or FB Streaming Live.Assholes,every one of them.The cop didn't even have to mag dump on them......boooooring fuckers.Creedence Clearwater Revival...CCR playing Out My Back Door.----------- WHITE LIVES MATTER ---------",Gabe,2,?,0,
93,Vidmax,Frat Boys Throwing A House Party Admit To Cop They All Have COVID,[],19 comments,https://vidmax.com/video/198293-frat-boys-throwing-a-house-party-admit-to-cop-they-all-have-covid,Feel Lucky?,WHITE PRIVILEGE ------------THE ABILITY TO take WHATEVER shit LIFE THROWS your way WITHOUT BLAMING ANOTHER ETHNIC group.,,0,0,2,
