,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes,Comments,Misinformation?,Ordinary/Hate/Offensive?,"Political vs other, insinuations, "
522,RedState.com - Conservative Blog & Conservative News Source,Grift-Tastic: Warren Takes Half of a Dead Broke College Student’s Bank Account a…,['2020/02/12'],28 comments,https://www.redstate.com/bonchie/2020/02/12/shameless-elizabeth-warren-takes-money-from-a-dead-broke-college-student-and-then-brags-about-it/,patriot45,"People are surprised a politician took money offered, i can only say with the caliber of the politicians for the most part we have today i am not surprised.  This young person had conviction and passion for a cause whether it right or wrong and gave what she wanted to give and Warren took it.  Yes she should have turned it down but her campaign's position and her desire to see it thru made her take it.  She was wrong.",,1,?,"People are surprised a politician took money offered, i can only say with the caliber of the politicians for the most part we have today i am not surprised.  This young person had conviction and passion for a cause whether it right or wrong and gave what she wanted to give and Warren took it.  Yes she should have turned it down but her campaign's position and her desire to see it thru made her take it.  She was wrong.",,,
523,RedState.com - Conservative Blog & Conservative News Source,Breaking: Jussie Smollett Just Got Indicted On Multiple Counts by a Special Prosecutor,['2020/02/11'],7 comments,https://www.redstate.com/nick-arama/2020/02/11/breaking-jussie-smollett-just-got-indicted-on-multiple-counts/,patriot45,Look like the queer may get the chance to show off his skills in prison.,,1,?,Look like the queer may get the chance to show off his skills in prison.,,,
524,RedState.com - Conservative Blog & Conservative News Source,Another Head Bounces Down the Steps at Department of Justice,['2020/02/11'],39 comments,https://www.redstate.com/streiff/2020/02/11/jessie-liu-fired-by-trump/,patriot45,"Head em up, move em out!  Trump is rolling rolling rolling.",,1,?,"Head em up, move em out!  Trump is rolling rolling rolling.",,,
525,RedState.com - Conservative Blog & Conservative News Source,"MSNBC’s Katy Tur Asks New Hampshire Voter Who He Voted For, Gets Very Unexp…",['2020/02/11'],14 comments,https://www.redstate.com/sister-toldjah/2020/02/11/msnbcs-katy-tur-asks-new-hampshire-voter-who-he-voted-for-gets-very-unexpected-answer/,patriot45,"Their nightmare on Pennsylvania ave. is about to come true, again.",,1,?,"Their nightmare on Pennsylvania ave. is about to come true, again.",,,
526,RedState.com - Conservative Blog & Conservative News Source,Is the Kid Getting Cocky? Pete Buttigieg Boasts That Donald Trump 'Can't Figure…,['2020/02/11'],8 comments,https://www.redstate.com/alexparker/2020/02/11/pete-buttigieg-donald-trump-figure-out-what-to-do-with-him-cocky/,patriot45,Yes we have to handle the gay little boys with kid gloves so as not to offend their tender and perverted feelings and make them cry and say that the bad Trumpman has gone to far against the pitiful queers who are crying because of the bad orangeman.,,0,0,Yes we have to handle the gay little boys with kid gloves so as not to offend their tender and perverted feelings and make them cry and say that the bad Trumpman has gone to far against the pitiful queers who are crying because of the bad orangeman.,,,
527,RedState.com - Conservative Blog & Conservative News Source,Mitt Romney’s Tales of Heroism Reach Democratic Primary Voters and Their Re…,['2020/02/11'],30 comments,https://www.redstate.com/bonchie/2020/02/11/mitt-romneys-tale-of-heroism-reaches-democratic-primary-voters-and-their-reaction-says-a-lot/,patriot45,"His ability to back stab Trump now when he needed the help to get elected and then turn on the one who helped him get elected tells a lot about his character.  He is as common as a ground rod and he will reap what he has sown, hopefully it will ruin him politically and financially.",,0,0,"His ability to back stab Trump now when he needed the help to get elected and then turn on the one who helped him get elected tells a lot about his character.  He is as common as a ground rod and he will reap what he has sown, hopefully it will ruin him politically and financially.",,,
528,RedState.com - Conservative Blog & Conservative News Source,"Anti-Trump Univision Host Jorge Ramos: Trump Got His Wish, Mexico Is Now the…",['2020/02/10'],7 comments,https://www.redstate.com/kiradavis/2020/02/10/781255/,patriot45,"Ramos needs to be declared a terrorist and shipped back to his beloved Mexico since he preaches invasion from illegals for the purpose of bankrupting our social welfare and medical system.  I can only hope we see a reverse invasion with ICE and the border patrol sending them back by the busloads and these democratic socialist leaders in cities who protect them need to go with them.  If they love them and feel the need to care for them they should go back with them and carry their own monies to help them, although it will change when they no longer are a attribute to the Dims in the U.S. an no longer represent a obstacle to Trumps vision of MAGA.",,0,0,"Ramos needs to be declared a terrorist and shipped back to his beloved Mexico since he preaches invasion from illegals for the purpose of bankrupting our social welfare and medical system.  I can only hope we see a reverse invasion with ICE and the border patrol sending them back by the busloads and these democratic socialist leaders in cities who protect them need to go with them.  If they love them and feel the need to care for them they should go back with them and carry their own monies to help them, although it will change when they no longer are a attribute to the Dims in the U.S. an no longer represent a obstacle to Trumps vision of MAGA.",,,
529,RedState.com - Conservative Blog & Conservative News Source,Trump Officially Lowers the Boom and Slashes the NSC,['2020/02/10'],21 comments,https://www.redstate.com/bonchie/2020/02/10/the-boom-is-lowered-as-trump-cuts-70-positions-from-the-nsc/,patriot45,"This government could probably save a trillion a year or more by trimming these worthless bureaucrats who do nothing but get a check, stop borrowing money to give away to other countries and reduce the staff and benefits of these taxpayer tit sucking so called ""representatives"" in congress who manage to get filthy rich in DC.  In addition to people who can work but have made a lifestyle out of doing nothing on the taxpayers dime, thankfully Trump has started the process.",,3,?,"This government could probably save a trillion a year or more by trimming these worthless bureaucrats who do nothing but get a check, stop borrowing money to give away to other countries and reduce the staff and benefits of these taxpayer tit sucking so called ""representatives"" in congress who manage to get filthy rich in DC.  In addition to people who can work but have made a lifestyle out of doing nothing on the taxpayers dime, thankfully Trump has started the process.",,,
530,RedState.com - Conservative Blog & Conservative News Source,Aha! Rudy Giuliani Drops a Bomb on the Biden-Burisma Big Deal: There’s a ‘Smok…,['2020/02/09'],32 comments,https://www.redstate.com/alexparker/2020/02/09/780455/,patriot45,Its time to drop the bomb Rudy unless Barr's investigation would be hampered by putting out this info now.  We want to make sure Durhams evidence is not watered down by letting the bomb loose.  They are both still fighting democratic implants in the justice dept' that are trying to stop this info from coming out and Obama's people still in the system who are dragging it down but Barr's determined to do this thing right the first time.,,0,0,Its time to drop the bomb Rudy unless Barr's investigation would be hampered by putting out this info now.  We want to make sure Durhams evidence is not watered down by letting the bomb loose.  They are both still fighting democratic implants in the justice dept' that are trying to stop this info from coming out and Obama's people still in the system who are dragging it down but Barr's determined to do this thing right the first time.,,,
531,RedState.com - Conservative Blog & Conservative News Source,Joe Manchin Tries to Explain His Impeachment Votes and Fails Bigly,['2020/02/09'],22 comments,https://www.redstate.com/stu-in-sd/2020/02/09/joe-manchin-tries-to-explain-his-impeachment-votes-and-fails-bigly/,patriot45,"The people of West Virginia know what this man did against a POTUS who has brought back jobs to his state that his democratic ""president""  Obamanation took away from them.  He is just cut his own throat so get a good conservative republican and to hell with this party line forever democrats or he will help put another democratic liberal fanatic who will kill the jobs they have.",,2,?,"The people of West Virginia know what this man did against a POTUS who has brought back jobs to his state that his democratic ""president""  Obamanation took away from them.  He is just cut his own throat so get a good conservative republican and to hell with this party line forever democrats or he will help put another democratic liberal fanatic who will kill the jobs they have.",,,
532,RedState.com - Conservative Blog & Conservative News Source,"Sanctuary Cities, Gun Laws and Nullification",['2020/02/08'],21 comments,https://www.redstate.com/diary/davenj1/2020/02/08/sanctuary-cities-gun-laws-and-nullification/,patriot45,"I do not know of an amendment in the Constitution that supports defying federal law in democrat controlled cities when these illegals have broken federal law by crossing the border.  I do see a federal law that supports the God given right of citizens to have guns for home defense and to remove a government that is over reaching and tyrannical.  I will go one step further on the right to keep and bear arms and that being no government of or by man has the right to remove the right to keep and bear arms, period.  Should this or any man made government decide to remove this right then expect a war to commence within days of government attempting to enforce those laws.   The example i give is Virginia and a government knowingly passing unconstitutional laws so if these idiots in Richmond attempt to enforce these laws they will be removed constitutionally by its armed citizens.",,3,?,"I do not know of an amendment in the Constitution that supports defying federal law in democrat controlled cities when these illegals have broken federal law by crossing the border.  I do see a federal law that supports the God given right of citizens to have guns for home defense and to remove a government that is over reaching and tyrannical.  I will go one step further on the right to keep and bear arms and that being no government of or by man has the right to remove the right to keep and bear arms, period.  Should this or any man made government decide to remove this right then expect a war to commence within days of government attempting to enforce those laws.   The example i give is Virginia and a government knowingly passing unconstitutional laws so if these idiots in Richmond attempt to enforce these laws they will be removed constitutionally by its armed citizens.",,,
