,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes,Ordinary/Hate/Offensive?,
83,Breitbart News Network,Fact Check: Joe Biden Claims Trump Does Not Deserve Credit for USMCA,['2020/09/13'],160 comments,https://www.breitbart.com/economy/2020/09/13/fact-check-joe-biden-claims-trump-does-not-deserve-credit-for-usmca/,Dr. Vinnie,"Biden will get covid before the debates. He will fight the virus like a true hero and recover 2 weeks before the election. It will be 24 hour coverage of Biden bravely fighting ""Trump's virus.""",,8,?,0,
84,The Gateway Pundit,"""I Don't Fear Communists"" - Reporter Attacked by BLM Mob in Georgetown - Ph…",['2020/09'],231 comments,https://www.thegatewaypundit.com/2020/09/dont-fear-communists-reporter-attacked-blm-mob-georgetown-physically-assaulted-video/,Dr. Vinnie,As fast?  It's been four years.,FedUp_With_Libtards,0,0,0,
85,The Gateway Pundit,"""I Don't Fear Communists"" - Reporter Attacked by BLM Mob in Georgetown - Ph…",['2020/09'],231 comments,https://www.thegatewaypundit.com/2020/09/dont-fear-communists-reporter-attacked-blm-mob-georgetown-physically-assaulted-video/,Dr. Vinnie,Hopefully the 4chan rainmen can ID the punk in the blue bandana.,,3,?,2,
86,The Gateway Pundit,"""I Don't Fear Communists"" - Reporter Attacked by BLM Mob in Georgetown - Ph…",['2020/09'],231 comments,https://www.thegatewaypundit.com/2020/09/dont-fear-communists-reporter-attacked-blm-mob-georgetown-physically-assaulted-video/,Dr. Vinnie,You mean smartened up.  Haven't we been burned enough?  27 phones erased and destroyed?  Nothing is going to happen.,FedUp_With_Libtards,0,0,0,
87,The Gateway Pundit,"""I Don't Fear Communists"" - Reporter Attacked by BLM Mob in Georgetown - Ph…",['2020/09'],231 comments,https://www.thegatewaypundit.com/2020/09/dont-fear-communists-reporter-attacked-blm-mob-georgetown-physically-assaulted-video/,Dr. Vinnie,Durham isn't going to do sh*t.  Except fill his pockets.,John Durham,0,0,2,
88,The Gateway Pundit,Surveillance Video of Ambush Shooting of LA Sheriff Deputies Released,['2020/09'],841 comments,https://www.thegatewaypundit.com/2020/09/surveillance-video-ambush-shooting-la-sheriff-deputies-released/,Dr. Vinnie,The shooter moves like a black.,,1,?,2,
89,The Gateway Pundit,The Horror - CNN Triggered at Trump Rally in Nevada - No Masks or Social Distancing,['2020/09'],334 comments,https://www.thegatewaypundit.com/2020/09/horror-cnn-triggered-trump-rally-nevada-no-masks-social-distancing/,Dr. Vinnie,Seasonal flu is a hundred times more deadly than covid.,,0,0,0,
90,The Gateway Pundit,Peak 2020: Man Takes Dump on Pelosi's Driveway in San Francisco - Live-Streams It,['2020/09'],696 comments,https://www.thegatewaypundit.com/2020/09/peak-2020-man-takes-dump-pelosis-driveway-san-francisco-live-streams/,Dr. Vinnie,On the front steps would have been better.,,2,?,0,
91,The Gateway Pundit,"""I Don't Fear Communists"" - Reporter Attacked by BLM Mob in Georgetown - Ph…",['2020/09'],231 comments,https://www.thegatewaypundit.com/2020/09/dont-fear-communists-reporter-attacked-blm-mob-georgetown-physically-assaulted-video/,Dr. Vinnie,We must destroy Democraps in Nov so badly that it takes them 50 years to recover.,,3,?,2,
92,The Gateway Pundit,“We Hope the B*tch Dies!” – BLM Chants Against 31-Year-Old LA Police Officer and…,['2020/09'],411 comments,https://www.thegatewaypundit.com/2020/09/hope-btch-dies-blm-chants-31-year-old-la-police-officer-mother-ambushed-shot-head-try-breach-hospitalvideo/,Dr. Vinnie,We must destroy Democraps in Nov. so badly that it takes them 50 years to recover.,,1,?,2,
93,Breitbart News Network,October Surprise: Scaramucci Says Ex-officials Will Come Out Against Trump in…,['2020/09/12'],1714 comments,https://www.breitbart.com/politics/2020/09/12/october-surprise-scaramucci-says-ex-officials-will-come-out-against-trump-in-mid-october/,Dr. Vinnie,The Mooch has zero self awareness.,,0,0,2,
94,Breitbart News Network,Donald Trump Demands Death Penalty for ‘Animals’ Who Shot L.A. Deputies,['2020/09/13'],1725 comments,https://www.breitbart.com/politics/2020/09/13/donald-trump-demands-death-penalty-for-animals-who-shot-l-a-deputies/,Dr. Vinnie,They'll go but only for a decade.,CapeAnnConservative,1,?,0,
95,Breitbart News Network,Donald Trump Demands Death Penalty for ‘Animals’ Who Shot L.A. Deputies,['2020/09/13'],1725 comments,https://www.breitbart.com/politics/2020/09/13/donald-trump-demands-death-penalty-for-animals-who-shot-l-a-deputies/,Dr. Vinnie,We must destroy Democraps in Nov. so badly that it takes them 50 years to recover.,,5,?,2,
96,Breitbart News Network,NFL Ratings Crash over 16% for Woke Season Opener,['2020/09/11'],3498 comments,https://www.breitbart.com/sports/2020/09/11/nfl-ratings-crash-over-16-for-woke-season-opener/,Dr. Vinnie,I don't know anyone who's still watching this.,,2,?,0,
97,Breitbart News Network,Over 35 Shot Friday into Sunday Morning in Lori Lightfoot’s Chicago,['2020/09/13'],746 comments,https://www.breitbart.com/politics/2020/09/13/over-35-shot-friday-into-sunday-morning-in-lori-lightfoots-chicago/,Dr. Vinnie,What these black youth really need is better aim.,,0,0,0,?
98,Breitbart News Network,Ayanna Pressley: Donald Trump Operated with ‘Willful Criminality’ About the Dead…,['2020/09/13'],849 comments,https://www.breitbart.com/clips/2020/09/13/ayanna-pressley-donald-trump-operated-with-willful-criminality-about-the-deadliness-of-coronavirus/,Dr. Vinnie,We must destroy Democraps in Nov. so badly that it will take them 50 years to rec,,2,?,2,
99,Breitbart News Network,Canada’s Trudeau Creates Race-Based $221m Fund for Black People Only,['2020/09/13'],527 comments,https://www.breitbart.com/europe/2020/09/13/canadas-trudeau-creates-race-based-221m-fund-for-black-people-only/,Dr. Vinnie,They elected him.  Canadians are jackasses.,,3,?,2,
100,Breitbart News Network,Canada’s Trudeau Creates Race-Based $221m Fund for Black People Only,['2020/09/13'],527 comments,https://www.breitbart.com/europe/2020/09/13/canadas-trudeau-creates-race-based-221m-fund-for-black-people-only/,Dr. Vinnie,Basically a tax on white people.,,4,?,0,?
101,Breitbart News Network,Canada’s Trudeau Creates Race-Based $221m Fund for Black People Only,['2020/09/13'],527 comments,https://www.breitbart.com/europe/2020/09/13/canadas-trudeau-creates-race-based-221m-fund-for-black-people-only/,Dr. Vinnie,Wealth transfer.,,0,0,0,
102,Breitbart News Network,Vatican Urges Catholics to Return to Public Sunday Worship,['2020/09/13'],633 comments,https://www.breitbart.com/faith/2020/09/13/vatican-urges-catholics-to-return-to-public-sunday-worship/,Dr. Vinnie,One thing covid showed us was just how faithless our shepherds are.  They crumbled like a house built on sand.,,6,?,2,
103,Breitbart News Network,Vatican Urges Catholics to Return to Public Sunday Worship,['2020/09/13'],633 comments,https://www.breitbart.com/faith/2020/09/13/vatican-urges-catholics-to-return-to-public-sunday-worship/,Dr. Vinnie,When there was a crisis the Pope didn't offer anything but climate change BS.,,6,?,2,
104,Breitbart News Network,Vatican Urges Catholics to Return to Public Sunday Worship,['2020/09/13'],633 comments,https://www.breitbart.com/faith/2020/09/13/vatican-urges-catholics-to-return-to-public-sunday-worship/,Dr. Vinnie,People got use to not going to church.,,1,?,0,
105,Breitbart News Network,Vatican Urges Catholics to Return to Public Sunday Worship,['2020/09/13'],633 comments,https://www.breitbart.com/faith/2020/09/13/vatican-urges-catholics-to-return-to-public-sunday-worship/,Dr. Vinnie,When leadership mattered the shepherds disappeared.,,6,?,0,
106,Breitbart News Network,Canada’s Trudeau Creates Race-Based $221m Fund for Black People Only,['2020/09/13'],527 comments,https://www.breitbart.com/europe/2020/09/13/canadas-trudeau-creates-race-based-221m-fund-for-black-people-only/,Dr. Vinnie,Because blacks are the losers of the planet. Can't even feed themselves without help.,,2,?,1,
107,The Gateway Pundit,QAnon Webmaster Doxed – Then Stalked by a Bloomberg Employee While His Site…,['2020/09'],596 comments,https://www.thegatewaypundit.com/2020/09/qanon-webmaster-doxed-stalked-bloomberg-employee-site-taken/,Dr. Vinnie,We must destroy Democraps so badly in Nov. that it will take them 50 years to recover.,,30,?,2,
108,The Gateway Pundit,NBA Players Kneel During National Anthem on Anniversary of 9/11,['2020/09'],436 comments,https://www.thegatewaypundit.com/2020/09/nba-players-kneel-national-anthem-anniversary-9-11/,Dr. Vinnie,We must destroy Democraps so badly in Nov. that it will take them 50 years to recover.,,1,?,2,
109,The Gateway Pundit,NBA Players Kneel During National Anthem on Anniversary of 9/11,['2020/09'],436 comments,https://www.thegatewaypundit.com/2020/09/nba-players-kneel-national-anthem-anniversary-9-11/,Dr. Vinnie,Congratulations for growing a pair. :D,proguy,2,?,0,
110,The Gateway Pundit,VIDEO: Black Woman Refuses To Move For White Flight Attendant…Shouts In Face…,['2020/09'],2071 comments,https://www.thegatewaypundit.com/2020/09/video-black-woman-refuses-move-white-flight-attendantshouts-face-passenger-wake-2020-dont-white-privilege/,Dr. Vinnie,We need to punish Democraps so badly in Nov. that it will take 50 years for them to recover.,,1,?,2,
111,The Gateway Pundit,VIDEO: Black Woman Refuses To Move For White Flight Attendant…Shouts In Face…,['2020/09'],2071 comments,https://www.thegatewaypundit.com/2020/09/video-black-woman-refuses-move-white-flight-attendantshouts-face-passenger-wake-2020-dont-white-privilege/,Dr. Vinnie,Welfare queen,,0,0,2,
112,The Gateway Pundit,VIDEO: Black Woman Refuses To Move For White Flight Attendant…Shouts In Face…,['2020/09'],2071 comments,https://www.thegatewaypundit.com/2020/09/video-black-woman-refuses-move-white-flight-attendantshouts-face-passenger-wake-2020-dont-white-privilege/,Dr. Vinnie,Any black person who would go to the front of that line is part of the problem.,Lauren 🇺🇸,0,0,2,?
113,The Gateway Pundit,VIDEO: Black Woman Refuses To Move For White Flight Attendant…Shouts In Face…,['2020/09'],2071 comments,https://www.thegatewaypundit.com/2020/09/video-black-woman-refuses-move-white-flight-attendantshouts-face-passenger-wake-2020-dont-white-privilege/,Dr. Vinnie,At least she didn't throw her poo.,,4,?,2,?
114,The Gateway Pundit,22-Year-Old Who Had His Arm Partially Blown Off After Pointing a Gun at 17-Yea…,['2020/09/22'],1174 comments,https://www.thegatewaypundit.com/2020/09/22-year-old-arm-partially-blown-off-pointing-pistol-17-year-old-kyle-rittenhouses-head-cries-victim-cnn/,Dr. Vinnie,Loses his arm and he still hasn't learned his lesson.  Dumbass.,,3,?,2,
115,Breitbart News Network,Brussels Firefighters to Get Optional Police Escorts After Series of Attacks,['2020/09/12'],96 comments,https://www.breitbart.com/europe/2020/09/12/brussels-firefighters-get-optional-police-escorts-series-attacks/,Dr. Vinnie,Those pesky Amish again?,,1,?,0,
116,Breitbart News Network,Maher: There Is Belief on ‘Far Left’ That Property Destruction Is ‘Justifiable’,['2020/09/11'],1023 comments,https://www.breitbart.com/clips/2020/09/11/maher-there-is-belief-on-far-left-that-property-destruction-is-justifiable/,Dr. Vinnie,Is he still for open borders?  Destruction of private property on a national scale.,,1,?,0,?
117,Breitbart News Network,Maher: There Is Belief on ‘Far Left’ That Property Destruction Is ‘Justifiable’,['2020/09/11'],1023 comments,https://www.breitbart.com/clips/2020/09/11/maher-there-is-belief-on-far-left-that-property-destruction-is-justifiable/,Dr. Vinnie,We need to punish Democraps so badly that it will take 50 years for them to recover.,,2,?,2,
118,Breitbart News Network,Maher: There Is Belief on ‘Far Left’ That Property Destruction Is ‘Justifiable’,['2020/09/11'],1023 comments,https://www.breitbart.com/clips/2020/09/11/maher-there-is-belief-on-far-left-that-property-destruction-is-justifiable/,Dr. Vinnie,Maher knows that in Nov. Democraps are going to be stomped INTO DUST!!!,,0,0,2,
119,Breitbart News Network,Tulsi Gabbard Condemns Netflix for Releasing ‘Cuties’: ‘Child Porn’ That ‘Will…,['2020/09/12'],4005 comments,https://www.breitbart.com/entertainment/2020/09/12/tulsi-gabbard-condemns-netflix-for-releasing-cuties-child-porn-that-will-whet-the-appetite-of-pedophiles-fuel-child-sex-trafficking/,Dr. Vinnie,"The Streisand effect is the phenomenon whereby an attempt to hide, remove, or censor a piece of information has the unintended consequence of publicizing the information more widely, usually facilitated by the Internet.",,0,0,0,
120,Breitbart News Network,Tulsi Gabbard Condemns Netflix for Releasing ‘Cuties’: ‘Child Porn’ That ‘Will…,['2020/09/12'],4005 comments,https://www.breitbart.com/entertainment/2020/09/12/tulsi-gabbard-condemns-netflix-for-releasing-cuties-child-porn-that-will-whet-the-appetite-of-pedophiles-fuel-child-sex-trafficking/,Dr. Vinnie,Is this not called the Streisand Effect?  Create such a buzz over garbage that it becomes a thing?  Shouldn't the justice department be investigating this without politicians jumping onboard?,,1,?,0,?
121,Breitbart News Network,Pelosi: ‘Mother Earth Is Angry — She’s Telling Us with Hurricanes on the Gulf Co…,['2020/09/10'],3103 comments,https://www.breitbart.com/clips/2020/09/10/pelosi-mother-earth-is-angry-shes-telling-us-with-hurricanes-on-the-gulf-coast-fires-in-the-west/,Dr. Vinnie,It's 1 1/2 hours.  Can you give the gist?,Harold D. Schreiber,0,0,0,
122,Breitbart News Network,Fact Check: Joe Biden Falsely Claims GOP Kept Obama from Renegotiating NAFTA,['2020/09/11'],652 comments,https://www.breitbart.com/2020-election/2020/09/11/fact-check-biden-falsely-claims-gop-kept-obama-from-renegotiating-nafta/,Dr. Vinnie,In Nov. we must stomp the Democrats into dust.,,0,0,2,
123,Breitbart News Network,Mary Trump: President Is a ‘Very Sick Man’ – ‘He Will Take this Entire Country Down…,['2020/09/11'],2334 comments,https://www.breitbart.com/clips/2020/09/11/mary-trump-president-is-a-very-sick-man-he-will-take-this-entire-country-down-with-him/,Dr. Vinnie,Someone could have written the same book about Obama.,,0,0,0,
124,Breitbart News Network,Mary Trump: President Is a ‘Very Sick Man’ – ‘He Will Take this Entire Country Down…,['2020/09/11'],2334 comments,https://www.breitbart.com/clips/2020/09/11/mary-trump-president-is-a-very-sick-man-he-will-take-this-entire-country-down-with-him/,Dr. Vinnie,What did she do that was seen as kind or weakness by her grandfather?,,0,0,0,
125,Breitbart News Network,Mary Trump: President Is a ‘Very Sick Man’ – ‘He Will Take this Entire Country Down…,['2020/09/11'],2334 comments,https://www.breitbart.com/clips/2020/09/11/mary-trump-president-is-a-very-sick-man-he-will-take-this-entire-country-down-with-him/,Dr. Vinnie,I have two.,Flintlock,1,?,0,
126,Breitbart News Network,Joe Biden: Trump ‘Accidentally’ Making Peace Between Israel and Arab States,['2020/09/11'],2829 comments,https://www.breitbart.com/politics/2020/09/11/joe-biden-trump-accidentally-making-peace-between-israel-and-arab-states/,Dr. Vinnie,Accidentally?  C'mon man!,,1,?,0,
127,The Gateway Pundit,BREAKING: BLM and Antifa Reportedly Threaten to Shut Down Roger Stone Eve…,['2020/09'],199 comments,https://www.thegatewaypundit.com/2020/09/breaking-blm-antifa-reportedly-threaten-shut-roger-stone-event-nevada-tomorrow/,Dr. Vinnie,In Nov. we must stomp the Democrats into dust.,,10,?,2,
128,The Gateway Pundit,Abortionist Who Said She Cuts Baby Vocal Chords Before Abortion So They Can’t Sc…,['2020/09'],668 comments,https://www.thegatewaypundit.com/2020/09/abortionist-said-cuts-baby-vocal-chords-abortion-cant-scream-loses-medical-license/,Dr. Vinnie,Demon,,0,0,2,?
129,Breitbart News Network,"Mike Lee, Josh Hawley Demand Answers from Netflix over Sexually Exploitative F…",['2020/09/11'],250 comments,https://www.breitbart.com/entertainment/2020/09/11/mike-lee-josh-hawley-demand-answers-from-netflix-over-sexually-exploitative-film-cuties/,Dr. Vinnie,Mike Lee takes a break from stabbing us in the back.  Thanks again Utah you bunch of morons.,,0,0,2,
130,Breitbart News Network,"Jim Caviezel: Freedoms Are Not Taken Away by Communists, but Given Away b…",['2020/09/10'],621 comments,https://www.breitbart.com/radio/2020/09/10/jim-caviezel-freedoms-not-taken-away-communists-given-away/,Dr. Vinnie,Affleck destroyed the DCU.,potvin,1,?,2,?
